SKU_ID,Category,Subcategory,Brand,Unit,Weight_g,Lifecycle_Status,Country,MDM_Errors
SKU01143,FreshBite,Kids,EP,BOX,1278,Active,VN,Missing Brand
SKU01144,VitalMeal,Zero,NB,SACH,746,PhaseOut,VN,None
SKU01145,EcoPure,Kids,FB,BOX,736,Active,VN,Missing Brand
SKU01146,FreshBite,Zero,VM,SACH,999,New,FR,None
SKU01147,EcoPure,Classic,FB,BAG,436,New,VN,None
SKU01148,FreshBite,Classic,VM,BOX,1965,PhaseOut,VN,Missing Brand
SKU01149,NutriBox,Classic,EP,BOX,870,New,FR,None
SKU01150,NutriBox,Zero,NB,BOX,517,Active,MA,Missing Brand
SKU01151,NutriBox,Vegan,VM,SACH,1488,Active,VN,None
SKU01152,VitalMeal,Zero,NB,BAG,118,Active,BR,None
SKU01153,EcoPure,Vegan,FB,BOX,1545,Active,VN,None
SKU01154,VitalMeal,Zero,EP,BOX,1177,PhaseOut,VN,None
SKU01155,NutriBox,Zero,NB,BOX,1831,New,FR,None
SKU01156,EcoPure,Classic,EP,BOX,1234,New,BR,None
SKU01157,NutriBox,Kids,NB,BAG,249,Active,MA,None
SKU01158,VitalMeal,Kids,FB,SACH,265,PhaseOut,MA,None
SKU01159,VitalMeal,Vegan,FB,BAG,261,Active,BR,None
SKU01160,VitalMeal,Kids,EP,BOX,557,Active,VN,None
SKU01161,NutriBox,Zero,FB,BAG,65,PhaseOut,FR,None
SKU01162,EcoPure,Zero,VM,BOX,1571,PhaseOut,BR,None
SKU01163,EcoPure,Classic,NB,SACH,933,Active,BR,Missing Brand
SKU01164,NutriBox,Classic,FB,SACH,381,New,MA,Missing Brand
SKU01165,EcoPure,Kids,VM,SACH,766,Active,FR,None
SKU01166,NutriBox,Vegan,EP,BOX,1950,New,BR,Wrong Weight
SKU01167,EcoPure,Kids,VM,BAG,600,New,FR,None
SKU01168,FreshBite,Kids,EP,SACH,1674,PhaseOut,VN,Duplicate
SKU01169,FreshBite,Kids,EP,BOX,991,PhaseOut,MA,Missing Brand
SKU01170,VitalMeal,Kids,NB,BOX,305,Active,VN,Missing Brand
SKU01171,FreshBite,Zero,NB,BAG,1041,New,FR,None
SKU01172,FreshBite,Vegan,VM,SACH,1839,New,VN,None
SKU01173,FreshBite,Zero,NB,BOX,777,Active,MA,None
SKU01174,NutriBox,Vegan,NB,BAG,929,Active,FR,Missing Brand
SKU01175,FreshBite,Classic,NB,SACH,864,Active,BR,None
SKU01176,FreshBite,Kids,VM,BAG,1245,PhaseOut,VN,Missing Brand
SKU01177,VitalMeal,Zero,FB,BAG,698,Active,MA,None
SKU01178,FreshBite,Vegan,NB,BOX,1049,Active,BR,Bad Unit
SKU01179,FreshBite,Classic,NB,BOX,1571,New,MA,None
SKU01180,EcoPure,Classic,VM,BOX,520,Active,FR,None
SKU01181,VitalMeal,Kids,FB,BAG,1457,New,FR,None
SKU01182,VitalMeal,Vegan,NB,BOX,739,New,VN,None
SKU01183,VitalMeal,Zero,EP,BAG,1662,PhaseOut,MA,None
SKU01184,VitalMeal,Kids,VM,BAG,749,Active,MA,Missing Brand
SKU01185,VitalMeal,Zero,NB,BOX,556,Active,MA,None
SKU01186,VitalMeal,Classic,NB,SACH,1041,New,FR,None
SKU01187,NutriBox,Zero,EP,SACH,1059,PhaseOut,VN,Bad Unit
SKU01188,FreshBite,Zero,EP,SACH,1600,PhaseOut,MA,None
SKU01189,VitalMeal,Kids,VM,BAG,853,Active,MA,Duplicate
SKU01190,FreshBite,Zero,VM,BAG,880,New,BR,Wrong Weight
SKU01191,FreshBite,Kids,EP,BAG,1398,Active,MA,None
SKU01192,NutriBox,Classic,VM,BOX,263,Active,VN,None
SKU01193,VitalMeal,Kids,EP,BAG,1281,Active,BR,None
SKU01194,EcoPure,Kids,NB,BOX,218,Active,BR,Missing Brand
SKU01195,NutriBox,Vegan,EP,BOX,1403,New,BR,None
SKU01196,EcoPure,Zero,EP,SACH,1353,PhaseOut,FR,None
SKU01197,FreshBite,Classic,FB,SACH,1027,Active,BR,Missing Brand
SKU01198,FreshBite,Kids,EP,SACH,1378,Active,MA,None
SKU01199,NutriBox,Classic,EP,BOX,195,Active,FR,Bad Unit
SKU01200,NutriBox,Vegan,FB,BOX,1848,Active,FR,Missing Brand
SKU01201,EcoPure,Zero,VM,BOX,565,PhaseOut,FR,None
SKU01202,VitalMeal,Kids,FB,BAG,1163,PhaseOut,FR,Bad Unit
SKU01203,EcoPure,Zero,NB,BOX,502,PhaseOut,FR,Missing Brand
SKU01204,NutriBox,Vegan,FB,SACH,109,PhaseOut,FR,None
SKU01205,EcoPure,Vegan,NB,SACH,1384,Active,FR,None
SKU01206,NutriBox,Classic,VM,BOX,577,New,BR,None
SKU01207,EcoPure,Kids,FB,BOX,1300,PhaseOut,VN,None
SKU01208,NutriBox,Classic,FB,SACH,1073,PhaseOut,MA,Wrong Weight
SKU01209,NutriBox,Vegan,VM,BOX,523,Active,MA,None
SKU01210,NutriBox,Zero,NB,SACH,1614,Active,BR,None
SKU01211,VitalMeal,Classic,FB,BAG,1736,Active,BR,None
SKU01212,EcoPure,Classic,NB,SACH,806,Active,FR,None
SKU01213,EcoPure,Zero,FB,BAG,831,New,VN,Duplicate
SKU01214,EcoPure,Classic,EP,BOX,1152,New,FR,Bad Unit
SKU01215,NutriBox,Zero,FB,BOX,482,PhaseOut,BR,None
SKU01216,EcoPure,Kids,VM,BAG,1874,New,FR,None
SKU01217,EcoPure,Zero,VM,BOX,1226,PhaseOut,MA,None
SKU01218,NutriBox,Kids,NB,BAG,1862,PhaseOut,MA,None
SKU01219,FreshBite,Zero,FB,BOX,450,New,FR,None
SKU01220,NutriBox,Vegan,NB,SACH,1352,PhaseOut,VN,None
SKU01221,EcoPure,Vegan,NB,BOX,106,Active,FR,Wrong Weight
SKU01222,NutriBox,Kids,EP,SACH,1052,PhaseOut,FR,None
SKU01223,FreshBite,Kids,EP,SACH,235,Active,VN,Bad Unit
SKU01224,NutriBox,Vegan,VM,BAG,447,New,VN,None
SKU01225,EcoPure,Kids,NB,BOX,654,New,VN,None
SKU01226,FreshBite,Zero,VM,BAG,837,PhaseOut,MA,Bad Unit
SKU01227,VitalMeal,Zero,FB,BOX,207,Active,FR,None
SKU01228,EcoPure,Vegan,NB,SACH,1860,PhaseOut,BR,Bad Unit
SKU01229,FreshBite,Classic,NB,SACH,1766,New,VN,None
SKU01230,FreshBite,Zero,FB,BOX,1432,PhaseOut,VN,None
SKU01231,VitalMeal,Kids,FB,BOX,1513,PhaseOut,FR,Bad Unit
SKU01232,NutriBox,Classic,VM,BAG,638,Active,BR,None
SKU01233,NutriBox,Classic,VM,BOX,515,New,FR,Bad Unit
SKU01234,EcoPure,Zero,FB,BOX,1736,PhaseOut,FR,Duplicate
SKU01235,VitalMeal,Zero,VM,BOX,495,Active,VN,None
SKU01236,NutriBox,Classic,FB,BAG,1823,PhaseOut,VN,None
SKU01237,VitalMeal,Classic,NB,BOX,850,Active,MA,None
SKU01238,NutriBox,Vegan,NB,SACH,1816,Active,BR,None
SKU01239,FreshBite,Kids,EP,BAG,1561,PhaseOut,BR,Missing Brand
SKU01240,NutriBox,Vegan,NB,BAG,1603,New,VN,None
SKU01241,VitalMeal,Zero,FB,SACH,1146,New,VN,None
SKU01242,FreshBite,Vegan,VM,SACH,978,Active,VN,Missing Brand
SKU01243,FreshBite,Vegan,EP,SACH,1774,New,BR,None
SKU01244,FreshBite,Vegan,VM,BOX,66,Active,MA,Bad Unit
SKU01245,VitalMeal,Vegan,FB,SACH,1604,New,BR,None
SKU01246,EcoPure,Kids,NB,BOX,780,PhaseOut,VN,Duplicate
SKU01247,EcoPure,Kids,EP,BAG,375,New,VN,None
SKU01248,EcoPure,Classic,FB,BAG,1044,Active,MA,None
SKU01249,VitalMeal,Zero,EP,SACH,1705,Active,FR,None
SKU01250,FreshBite,Vegan,EP,BOX,662,New,FR,None
SKU01251,EcoPure,Classic,NB,SACH,595,PhaseOut,BR,Wrong Weight
SKU01252,VitalMeal,Classic,FB,SACH,645,Active,FR,None
SKU01253,EcoPure,Classic,VM,BOX,970,Active,FR,Missing Brand
SKU01254,NutriBox,Kids,EP,SACH,1781,Active,BR,None
SKU01255,EcoPure,Vegan,EP,BAG,891,Active,VN,None
SKU01256,EcoPure,Vegan,VM,SACH,1275,Active,FR,None
SKU01257,FreshBite,Zero,FB,BOX,393,PhaseOut,VN,None
SKU01258,VitalMeal,Vegan,EP,BOX,1926,New,BR,None
SKU01259,FreshBite,Vegan,EP,BAG,1596,PhaseOut,VN,None
SKU01260,FreshBite,Classic,EP,BOX,908,PhaseOut,VN,Duplicate
SKU01261,FreshBite,Zero,FB,BOX,1473,Active,BR,None
SKU01262,FreshBite,Vegan,FB,BAG,1291,PhaseOut,VN,None
SKU01263,FreshBite,Kids,VM,SACH,494,Active,FR,None
SKU01264,EcoPure,Vegan,FB,BAG,1838,PhaseOut,FR,None
SKU01265,FreshBite,Classic,FB,SACH,271,Active,FR,Duplicate
SKU01266,FreshBite,Kids,NB,BAG,1456,Active,FR,None
SKU01267,VitalMeal,Classic,VM,SACH,1954,PhaseOut,VN,None
SKU01268,NutriBox,Vegan,EP,BAG,641,PhaseOut,FR,None
SKU01269,EcoPure,Kids,FB,SACH,1080,New,VN,None
SKU01270,EcoPure,Zero,EP,BAG,1345,New,MA,None
SKU01271,EcoPure,Zero,EP,SACH,1812,New,VN,None
SKU01272,FreshBite,Kids,NB,BAG,1067,PhaseOut,FR,None
SKU01273,FreshBite,Kids,FB,BOX,65,PhaseOut,MA,None
SKU01274,FreshBite,Classic,VM,SACH,1497,Active,BR,Bad Unit
SKU01275,VitalMeal,Kids,FB,BAG,573,New,VN,None
SKU01276,NutriBox,Classic,EP,SACH,852,Active,FR,Bad Unit
SKU01277,FreshBite,Vegan,VM,SACH,1826,Active,FR,None
SKU01278,NutriBox,Classic,FB,BAG,70,Active,FR,Bad Unit
SKU01279,VitalMeal,Kids,EP,SACH,1763,Active,BR,None
SKU01280,EcoPure,Kids,EP,BAG,277,New,MA,None
SKU01281,FreshBite,Vegan,NB,BOX,1057,Active,MA,None
SKU01282,NutriBox,Kids,NB,SACH,1858,PhaseOut,FR,None
SKU01283,NutriBox,Kids,NB,BOX,1361,PhaseOut,VN,None
SKU01284,FreshBite,Zero,EP,SACH,858,PhaseOut,FR,None
SKU01285,EcoPure,Zero,FB,SACH,1207,New,FR,None
SKU01286,EcoPure,Vegan,NB,SACH,1356,Active,VN,None
SKU01287,EcoPure,Classic,FB,BAG,453,New,FR,None
SKU01288,VitalMeal,Zero,NB,BOX,1738,Active,BR,Missing Brand
SKU01289,NutriBox,Classic,VM,SACH,1139,New,FR,None
SKU01290,NutriBox,Kids,VM,BAG,1722,New,BR,None
SKU01291,NutriBox,Zero,NB,SACH,1677,Active,FR,None
SKU01292,VitalMeal,Vegan,EP,BAG,486,New,MA,None
SKU01293,NutriBox,Vegan,NB,SACH,878,Active,VN,None
SKU01294,VitalMeal,Vegan,NB,BOX,983,PhaseOut,MA,Bad Unit
SKU01295,EcoPure,Zero,EP,BOX,308,PhaseOut,FR,None
SKU01296,FreshBite,Classic,VM,SACH,152,PhaseOut,FR,None
SKU01297,NutriBox,Kids,FB,BAG,1042,New,BR,None
SKU01298,NutriBox,Classic,NB,SACH,1640,PhaseOut,FR,None
SKU01299,EcoPure,Classic,EP,BAG,818,Active,FR,Bad Unit
SKU01300,FreshBite,Kids,NB,SACH,1174,PhaseOut,FR,Bad Unit
SKU01301,VitalMeal,Kids,EP,BAG,1271,PhaseOut,MA,None
SKU01302,FreshBite,Zero,FB,BOX,862,New,BR,None
SKU01303,EcoPure,Zero,FB,SACH,275,Active,MA,None
SKU01304,EcoPure,Zero,VM,BOX,992,New,BR,None
SKU01305,FreshBite,Zero,EP,BOX,512,New,MA,None
SKU01306,VitalMeal,Zero,EP,SACH,286,Active,FR,Missing Brand
SKU01307,VitalMeal,Kids,VM,SACH,1099,New,MA,None
SKU01308,NutriBox,Classic,VM,BAG,1194,Active,MA,None
SKU01309,VitalMeal,Zero,EP,BAG,1983,PhaseOut,BR,None
SKU01310,FreshBite,Zero,VM,BOX,555,Active,BR,Missing Brand
SKU01311,EcoPure,Classic,FB,BAG,1255,Active,MA,None
SKU01312,NutriBox,Zero,NB,BAG,1784,Active,BR,Bad Unit
SKU01313,NutriBox,Classic,FB,SACH,863,New,BR,None
SKU01314,EcoPure,Classic,VM,BAG,816,Active,BR,None
SKU01315,VitalMeal,Kids,EP,BOX,683,Active,VN,Bad Unit
SKU01316,EcoPure,Vegan,EP,BAG,1616,Active,BR,Bad Unit
SKU01317,VitalMeal,Kids,FB,BOX,1388,PhaseOut,VN,None
SKU01318,EcoPure,Vegan,EP,SACH,1040,Active,VN,None
SKU01319,FreshBite,Vegan,VM,BOX,1870,New,BR,Missing Brand
SKU01320,VitalMeal,Vegan,FB,BAG,667,Active,MA,None
SKU01321,FreshBite,Zero,EP,SACH,1809,Active,BR,None
SKU01322,NutriBox,Kids,NB,BAG,322,PhaseOut,FR,Duplicate
SKU01323,EcoPure,Vegan,NB,SACH,1983,Active,MA,None
SKU01324,NutriBox,Classic,VM,SACH,281,New,VN,None
SKU01325,NutriBox,Zero,EP,BAG,1493,Active,VN,None
SKU01326,NutriBox,Kids,VM,BAG,817,New,MA,None
SKU01327,NutriBox,Vegan,FB,SACH,1515,PhaseOut,MA,None
SKU01328,EcoPure,Classic,NB,SACH,545,Active,BR,None
SKU01329,NutriBox,Kids,FB,BAG,1097,PhaseOut,VN,None
SKU01330,EcoPure,Kids,EP,BOX,1182,Active,FR,None
SKU01331,EcoPure,Zero,VM,BAG,1776,New,BR,None
SKU01332,FreshBite,Kids,VM,SACH,551,PhaseOut,MA,None
SKU01333,VitalMeal,Zero,VM,BAG,1932,Active,VN,Duplicate
SKU01334,VitalMeal,Vegan,FB,BOX,74,New,MA,None
SKU01335,EcoPure,Zero,NB,BAG,1260,PhaseOut,MA,Wrong Weight
SKU01336,FreshBite,Classic,FB,SACH,337,Active,MA,None
SKU01337,EcoPure,Zero,FB,BAG,1701,PhaseOut,BR,Missing Brand
SKU01338,EcoPure,Classic,EP,SACH,387,Active,FR,None
SKU01339,EcoPure,Zero,EP,SACH,1951,New,FR,None
SKU01340,FreshBite,Kids,EP,BAG,1987,New,VN,Bad Unit
SKU01341,VitalMeal,Vegan,NB,SACH,1110,PhaseOut,MA,Bad Unit
SKU01342,FreshBite,Classic,NB,SACH,1867,PhaseOut,FR,None
SKU01343,NutriBox,Zero,EP,BOX,186,Active,MA,Missing Brand
SKU01344,FreshBite,Zero,EP,BOX,557,New,VN,None
SKU01345,FreshBite,Zero,NB,BOX,276,Active,MA,Bad Unit
SKU01346,FreshBite,Kids,VM,BOX,369,New,FR,None
SKU01347,FreshBite,Kids,NB,SACH,1913,PhaseOut,MA,None
SKU01348,VitalMeal,Classic,NB,BAG,965,Active,FR,None
SKU01349,NutriBox,Classic,NB,SACH,1255,Active,VN,None
SKU01350,VitalMeal,Kids,EP,SACH,1947,New,MA,Bad Unit
SKU01351,VitalMeal,Classic,VM,SACH,135,New,FR,None
SKU01352,FreshBite,Vegan,NB,BAG,1540,New,VN,None
SKU01353,EcoPure,Vegan,EP,BOX,975,PhaseOut,MA,None
SKU01354,EcoPure,Kids,FB,SACH,102,Active,VN,None
SKU01355,VitalMeal,Classic,FB,SACH,909,New,FR,None
SKU01356,VitalMeal,Zero,NB,BOX,916,PhaseOut,MA,None
SKU01357,FreshBite,Vegan,FB,SACH,1308,New,MA,Duplicate
SKU01358,VitalMeal,Kids,VM,BAG,1852,Active,MA,None
SKU01359,FreshBite,Classic,FB,SACH,1872,New,VN,None
SKU01360,EcoPure,Kids,FB,SACH,482,Active,VN,Missing Brand
SKU01361,EcoPure,Zero,VM,BOX,1569,PhaseOut,FR,None
SKU01362,NutriBox,Vegan,NB,SACH,1048,PhaseOut,BR,Duplicate
SKU01363,EcoPure,Kids,NB,SACH,149,New,MA,Missing Brand
SKU01364,VitalMeal,Kids,VM,BAG,1039,Active,MA,None
SKU01365,EcoPure,Kids,VM,BOX,648,Active,FR,None
SKU01366,FreshBite,Zero,VM,BOX,452,Active,MA,None
SKU01367,EcoPure,Kids,FB,BAG,445,New,VN,None
SKU01368,NutriBox,Zero,VM,SACH,1600,Active,VN,Bad Unit
SKU01369,EcoPure,Zero,EP,BOX,464,Active,MA,None
SKU01370,FreshBite,Zero,FB,BOX,988,Active,MA,None
SKU01371,FreshBite,Vegan,NB,SACH,1686,Active,VN,None
SKU01372,VitalMeal,Vegan,NB,SACH,726,New,MA,None
SKU01373,EcoPure,Kids,NB,BOX,512,New,VN,None
SKU01374,FreshBite,Kids,FB,SACH,590,Active,BR,Bad Unit
SKU01375,NutriBox,Vegan,EP,BOX,1699,Active,BR,None
SKU01376,VitalMeal,Classic,VM,SACH,1692,PhaseOut,MA,None
SKU01377,NutriBox,Vegan,VM,SACH,1995,PhaseOut,MA,None
SKU01378,EcoPure,Zero,NB,BAG,1437,Active,MA,Bad Unit
SKU01379,EcoPure,Vegan,NB,SACH,1203,Active,VN,None
SKU01380,EcoPure,Zero,FB,BAG,133,PhaseOut,BR,Bad Unit
SKU01381,VitalMeal,Kids,EP,SACH,320,PhaseOut,BR,None
SKU01382,FreshBite,Classic,VM,BOX,293,Active,FR,Duplicate
SKU01383,VitalMeal,Kids,FB,BOX,437,New,FR,None
SKU01384,NutriBox,Zero,VM,SACH,263,New,MA,None
SKU01385,VitalMeal,Zero,NB,SACH,867,Active,VN,None
SKU01386,NutriBox,Zero,VM,BOX,1239,Active,MA,None
SKU01387,VitalMeal,Classic,EP,SACH,1864,PhaseOut,BR,None
SKU01388,FreshBite,Vegan,EP,BAG,108,PhaseOut,MA,None
SKU01389,NutriBox,Kids,NB,BAG,1675,New,MA,None
SKU01390,EcoPure,Kids,EP,BAG,932,Active,BR,None
SKU01391,EcoPure,Vegan,EP,BAG,892,PhaseOut,BR,Duplicate
SKU01392,VitalMeal,Kids,FB,BAG,973,New,BR,None
SKU01393,EcoPure,Classic,VM,SACH,1577,New,BR,Bad Unit
SKU01394,NutriBox,Kids,NB,SACH,1779,New,FR,None
SKU01395,EcoPure,Zero,NB,BAG,172,PhaseOut,VN,None
SKU01396,FreshBite,Vegan,NB,SACH,1721,PhaseOut,VN,None
SKU01397,FreshBite,Classic,NB,SACH,1486,Active,BR,None
SKU01398,VitalMeal,Vegan,NB,BAG,1212,Active,VN,Wrong Weight
SKU01399,NutriBox,Classic,EP,SACH,1302,New,VN,None
SKU01400,FreshBite,Zero,FB,SACH,1347,New,VN,Bad Unit
SKU01401,FreshBite,Vegan,NB,SACH,488,PhaseOut,VN,Duplicate
SKU01402,NutriBox,Kids,FB,BAG,1071,PhaseOut,BR,None
SKU01403,EcoPure,Classic,FB,SACH,611,Active,MA,Duplicate
SKU01404,EcoPure,Vegan,EP,BOX,1983,Active,MA,None
SKU01405,VitalMeal,Kids,NB,BOX,167,Active,MA,Wrong Weight
SKU01406,EcoPure,Vegan,EP,BAG,1787,PhaseOut,FR,Missing Brand
SKU01407,NutriBox,Vegan,NB,BOX,954,New,VN,None
SKU01408,FreshBite,Vegan,EP,BAG,1556,Active,BR,Duplicate
SKU01409,EcoPure,Classic,FB,BOX,444,Active,BR,None
SKU01410,VitalMeal,Kids,NB,BOX,1776,PhaseOut,FR,None
SKU01411,EcoPure,Zero,VM,BOX,925,Active,BR,None
SKU01412,NutriBox,Classic,FB,BAG,1533,New,MA,None
SKU01413,VitalMeal,Classic,VM,BAG,1908,PhaseOut,FR,None
SKU01414,EcoPure,Classic,FB,SACH,1766,Active,BR,Bad Unit
SKU01415,VitalMeal,Zero,EP,BAG,984,Active,FR,None
SKU01416,NutriBox,Kids,NB,BOX,1151,PhaseOut,FR,None
SKU01417,FreshBite,Kids,FB,BOX,1001,PhaseOut,BR,None
SKU01418,NutriBox,Kids,EP,BAG,1485,Active,MA,None
SKU01419,NutriBox,Vegan,NB,BAG,124,New,BR,Missing Brand
SKU01420,NutriBox,Vegan,NB,BAG,344,PhaseOut,VN,Missing Brand
SKU01421,NutriBox,Vegan,FB,SACH,1866,New,VN,Duplicate
SKU01422,FreshBite,Zero,NB,BOX,70,Active,BR,None
SKU01423,FreshBite,Vegan,FB,SACH,1979,New,MA,None
SKU01424,VitalMeal,Zero,NB,SACH,1244,Active,VN,Duplicate
SKU01425,EcoPure,Kids,VM,BOX,1088,Active,VN,Missing Brand
SKU01426,FreshBite,Vegan,EP,BOX,1284,Active,BR,None
SKU01427,FreshBite,Vegan,VM,BAG,609,Active,BR,None
SKU01428,EcoPure,Classic,FB,BAG,1159,New,BR,Duplicate
SKU01429,FreshBite,Zero,VM,SACH,1222,Active,FR,Missing Brand
SKU01430,NutriBox,Kids,FB,BAG,1773,Active,FR,None
SKU01431,NutriBox,Classic,NB,BAG,421,New,FR,Missing Brand
SKU01432,EcoPure,Classic,NB,BOX,1553,PhaseOut,BR,None
SKU01433,VitalMeal,Kids,FB,BOX,867,New,MA,None
SKU01434,VitalMeal,Classic,VM,BAG,1224,New,VN,None
SKU01435,EcoPure,Zero,NB,BOX,1214,New,FR,None
SKU01436,EcoPure,Zero,EP,BAG,1142,Active,MA,None
SKU01437,NutriBox,Vegan,NB,BOX,1333,Active,BR,None
SKU01438,VitalMeal,Classic,EP,BOX,895,Active,FR,None
SKU01439,FreshBite,Vegan,VM,BOX,570,PhaseOut,BR,Bad Unit
SKU01440,NutriBox,Classic,EP,BOX,1706,Active,MA,Wrong Weight
SKU01441,EcoPure,Zero,EP,BAG,420,PhaseOut,FR,None
SKU01442,VitalMeal,Zero,EP,SACH,1492,Active,FR,None
SKU01443,FreshBite,Zero,EP,BOX,150,New,FR,Duplicate
SKU01444,FreshBite,Classic,NB,BAG,710,Active,FR,None
SKU01445,NutriBox,Zero,EP,BAG,1731,PhaseOut,MA,Missing Brand
SKU01446,VitalMeal,Classic,NB,BOX,1938,PhaseOut,FR,Missing Brand
SKU01447,VitalMeal,Vegan,EP,SACH,1017,Active,VN,None
SKU01448,EcoPure,Classic,FB,BOX,292,New,VN,Bad Unit
SKU01449,VitalMeal,Vegan,VM,BAG,802,Active,BR,Bad Unit
SKU01450,VitalMeal,Classic,EP,SACH,561,Active,FR,None
SKU01451,NutriBox,Vegan,FB,BAG,898,Active,VN,None
SKU01452,VitalMeal,Zero,EP,BOX,604,New,VN,None
SKU01453,FreshBite,Vegan,EP,SACH,1168,PhaseOut,VN,None
SKU01454,NutriBox,Zero,EP,BAG,275,New,MA,None
SKU01455,NutriBox,Zero,FB,BAG,1591,PhaseOut,FR,None
SKU01456,EcoPure,Vegan,VM,BAG,263,PhaseOut,MA,None
SKU01457,VitalMeal,Classic,FB,BOX,767,PhaseOut,MA,Duplicate
SKU01458,EcoPure,Classic,VM,SACH,116,New,VN,None
SKU01459,FreshBite,Kids,EP,BOX,445,Active,VN,None
SKU01460,NutriBox,Classic,NB,BOX,661,Active,BR,None
SKU01461,NutriBox,Kids,EP,BOX,1085,Active,FR,None
SKU01462,NutriBox,Classic,VM,SACH,1310,Active,FR,None
SKU01463,FreshBite,Classic,FB,BOX,1907,Active,VN,None
SKU01464,FreshBite,Zero,EP,BOX,819,New,VN,None
SKU01465,EcoPure,Kids,FB,BOX,1472,New,FR,Bad Unit
SKU01466,EcoPure,Classic,FB,BOX,456,New,BR,Wrong Weight
SKU01467,EcoPure,Kids,FB,BAG,974,New,VN,None
SKU01468,VitalMeal,Zero,EP,BOX,1922,New,BR,None
SKU01469,NutriBox,Zero,FB,BAG,1553,New,MA,None
SKU01470,NutriBox,Kids,FB,BOX,696,New,VN,Missing Brand
SKU01471,EcoPure,Zero,EP,SACH,271,Active,MA,None
SKU01472,NutriBox,Vegan,FB,BAG,1229,PhaseOut,VN,Duplicate
SKU01473,EcoPure,Vegan,EP,BAG,703,New,MA,None
SKU01474,VitalMeal,Zero,VM,BAG,477,PhaseOut,VN,None
SKU01475,VitalMeal,Vegan,VM,BAG,1231,New,BR,None
SKU01476,FreshBite,Classic,VM,SACH,1026,New,BR,Wrong Weight
SKU01477,VitalMeal,Kids,FB,BOX,1489,Active,BR,Missing Brand
SKU01478,EcoPure,Classic,NB,BAG,1055,PhaseOut,MA,None
SKU01479,VitalMeal,Kids,NB,SACH,1399,Active,BR,None
SKU01480,FreshBite,Zero,FB,BAG,420,Active,MA,None
SKU01481,NutriBox,Classic,NB,BOX,1417,PhaseOut,VN,None
SKU01482,EcoPure,Zero,EP,BAG,1335,Active,MA,Missing Brand
SKU01483,NutriBox,Zero,NB,SACH,1356,New,VN,Bad Unit
SKU01484,FreshBite,Kids,FB,BOX,899,New,FR,Missing Brand
SKU01485,FreshBite,Kids,FB,SACH,905,New,FR,Wrong Weight
SKU01486,FreshBite,Kids,EP,BOX,278,New,FR,None
SKU01487,NutriBox,Classic,VM,BOX,1961,New,MA,Bad Unit
SKU01488,NutriBox,Vegan,FB,BOX,329,Active,FR,Missing Brand
SKU01489,NutriBox,Kids,EP,BAG,1943,Active,FR,None
SKU01490,NutriBox,Kids,NB,SACH,1363,New,FR,Missing Brand
SKU01491,FreshBite,Classic,NB,SACH,1753,New,VN,None
SKU01492,FreshBite,Kids,EP,SACH,1120,Active,BR,Missing Brand
SKU01493,EcoPure,Classic,EP,BOX,1024,PhaseOut,MA,None
SKU01494,EcoPure,Zero,FB,BAG,1788,Active,FR,None
SKU01495,NutriBox,Kids,NB,BOX,1287,Active,VN,None
SKU01496,VitalMeal,Kids,EP,SACH,807,Active,BR,None
SKU01497,VitalMeal,Zero,NB,BAG,1097,Active,BR,None
SKU01498,FreshBite,Zero,EP,BAG,370,Active,BR,None
SKU01499,FreshBite,Zero,NB,BAG,323,PhaseOut,VN,None
SKU01500,FreshBite,Kids,VM,SACH,605,New,FR,None
SKU01501,EcoPure,Vegan,FB,BAG,893,New,BR,Bad Unit
SKU01502,EcoPure,Vegan,NB,BAG,1386,PhaseOut,VN,Duplicate
SKU01503,FreshBite,Vegan,VM,BOX,1436,New,VN,None
SKU01504,FreshBite,Kids,NB,BOX,717,New,MA,Missing Brand
SKU01505,FreshBite,Zero,NB,BAG,1049,New,VN,None
SKU01506,VitalMeal,Kids,VM,BAG,429,PhaseOut,BR,Missing Brand
SKU01507,EcoPure,Zero,NB,BOX,760,PhaseOut,BR,None
SKU01508,VitalMeal,Kids,NB,BOX,1992,New,VN,None
SKU01509,VitalMeal,Kids,FB,BOX,1747,New,BR,None
SKU01510,FreshBite,Zero,VM,SACH,1980,New,VN,None
SKU01511,FreshBite,Vegan,VM,SACH,1543,Active,BR,Missing Brand
SKU01512,NutriBox,Zero,EP,BOX,795,Active,MA,Bad Unit
SKU01513,NutriBox,Classic,NB,BAG,724,Active,FR,None
SKU01514,VitalMeal,Classic,FB,BOX,165,PhaseOut,MA,None
SKU01515,EcoPure,Zero,NB,SACH,654,New,MA,Bad Unit
SKU01516,FreshBite,Kids,NB,BAG,1115,PhaseOut,FR,Missing Brand
SKU01517,FreshBite,Classic,EP,SACH,1869,PhaseOut,BR,None
SKU01518,VitalMeal,Classic,NB,BAG,428,PhaseOut,FR,None
SKU01519,NutriBox,Kids,FB,SACH,1795,New,VN,None
SKU01520,EcoPure,Kids,FB,BAG,1279,Active,FR,None
SKU01521,NutriBox,Vegan,EP,BAG,515,New,MA,None
SKU01522,NutriBox,Kids,NB,BAG,1805,New,FR,None
SKU01523,NutriBox,Zero,FB,BAG,329,PhaseOut,BR,Bad Unit
SKU01524,NutriBox,Zero,NB,SACH,1721,PhaseOut,MA,None
SKU01525,FreshBite,Vegan,NB,SACH,667,PhaseOut,VN,Wrong Weight
