Date,SKU,Promo_Flag,Promo_Type,Discount_Rate
2023-11-02,MA-SKU-0205,0,Bundle,0.19
2023-01-12,MA-SKU-0227,0,Display,0.16
2023-12-11,MA-SKU-0127,0,Display,0.18
2024-04-09,MA-SKU-0254,0,Display,0.23
2024-11-30,MA-SKU-0211,0,Bundle,0.22
2024-10-27,MA-SKU-0238,0,Discount,0.14
2024-05-08,MA-SKU-0206,0,Bundle,0.15
2024-01-03,MA-SKU-0282,0,Discount,0.19
2024-02-24,MA-SKU-0244,1,Bundle,0.28
2023-06-20,MA-SKU-0044,0,Display,0.24
2023-05-14,MA-SKU-0104,1,Discount,0.15
2024-03-02,MA-SKU-0280,1,Bundle,0.13
2023-01-25,MA-SKU-0233,1,Display,0.18
2024-06-13,MA-SKU-0188,0,Discount,0.27
2023-07-09,MA-SKU-0043,1,Discount,0.05
2023-05-21,MA-SKU-0224,0,Display,0.23
2024-07-08,MA-SKU-0141,0,Display,0.12
2024-10-19,MA-SKU-0135,0,Bundle,0.1
2023-11-11,MA-SKU-0175,0,Bundle,0.05
2024-03-19,MA-SKU-0141,0,Display,0.27
2023-11-15,MA-SKU-0079,0,Bundle,0.28
2024-03-16,MA-SKU-0081,0,Display,0.07
2023-04-02,MA-SKU-0134,0,Display,0.18
2023-06-28,MA-SKU-0206,0,Bundle,0.09
2023-02-25,MA-SKU-0176,0,Bundle,0.24
2023-06-04,MA-SKU-0242,1,Discount,0.22
2024-11-02,MA-SKU-0054,0,Discount,0.12
2023-04-21,MA-SKU-0140,0,Bundle,0.08
2023-05-17,MA-SKU-0055,1,Bundle,0.26
2023-08-20,MA-SKU-0014,0,Bundle,0.22
2024-04-12,MA-SKU-0184,0,Discount,0.05
2024-04-25,MA-SKU-0087,1,Bundle,0.21
2023-03-09,MA-SKU-0096,1,Discount,0.25
2023-09-06,MA-SKU-0143,0,Discount,0.2
2023-11-19,MA-SKU-0007,0,Discount,0.16
2024-06-01,MA-SKU-0214,1,Discount,0.2
2024-03-07,MA-SKU-0172,0,Display,0.2
2024-05-01,MA-SKU-0222,0,Bundle,0.21
2024-08-28,MA-SKU-0039,0,Bundle,0.29
2024-03-04,MA-SKU-0181,0,Display,0.09
2023-09-26,MA-SKU-0269,1,Bundle,0.21
2024-12-09,MA-SKU-0186,1,Discount,0.1
2024-06-20,MA-SKU-0244,1,Display,0.1
2023-05-28,MA-SKU-0230,0,Discount,0.22
2023-04-28,MA-SKU-0154,0,Display,0.28
2024-01-02,MA-SKU-0174,1,Discount,0.09
2023-03-07,MA-SKU-0114,0,Bundle,0.29
2024-01-05,MA-SKU-0299,1,Bundle,0.13
2023-06-24,MA-SKU-0017,1,Bundle,0.15
2024-08-10,MA-SKU-0271,0,Display,0.09
2024-05-09,MA-SKU-0011,0,Bundle,0.2
2023-04-24,MA-SKU-0191,0,Display,0.2
2023-04-21,MA-SKU-0231,1,Discount,0.16
2024-03-14,MA-SKU-0092,0,Bundle,0.17
2024-12-15,MA-SKU-0217,1,Discount,0.21
2023-05-27,MA-SKU-0277,0,Bundle,0.2
2023-02-04,MA-SKU-0028,0,Discount,0.14
2023-11-05,MA-SKU-0076,0,Display,0.27
2024-06-21,MA-SKU-0008,0,Bundle,0.22
2023-01-14,MA-SKU-0023,1,Display,0.1
2024-01-09,MA-SKU-0014,0,Display,0.13
2024-07-10,MA-SKU-0163,0,Discount,0.25
2024-03-03,MA-SKU-0012,1,Bundle,0.08
2024-12-28,MA-SKU-0171,0,Display,0.24
2023-08-21,MA-SKU-0199,0,Discount,0.14
2024-12-05,MA-SKU-0075,0,Discount,0.19
2024-07-16,MA-SKU-0163,0,Discount,0.12
2024-12-26,MA-SKU-0060,0,Bundle,0.3
2024-10-24,MA-SKU-0244,1,Bundle,0.28
2024-03-15,MA-SKU-0154,0,Discount,0.28
2024-05-16,MA-SKU-0256,0,Bundle,0.1
2023-10-02,MA-SKU-0243,0,Discount,0.26
2023-03-17,MA-SKU-0161,0,Bundle,0.18
2024-03-14,MA-SKU-0067,0,Bundle,0.23
2024-11-29,MA-SKU-0276,0,Discount,0.1
2023-10-16,MA-SKU-0160,1,Discount,0.23
2024-06-23,MA-SKU-0258,0,Bundle,0.28
2024-11-22,MA-SKU-0094,0,Discount,0.12
2023-09-10,MA-SKU-0245,0,Discount,0.11
2023-05-06,MA-SKU-0220,1,Discount,0.08
2023-06-26,MA-SKU-0122,0,Discount,0.12
2023-02-06,MA-SKU-0186,0,Bundle,0.18
2024-02-14,MA-SKU-0261,0,Display,0.26
2024-09-02,MA-SKU-0272,0,Bundle,0.12
2024-09-01,MA-SKU-0059,0,Discount,0.21
2023-05-07,MA-SKU-0124,1,Discount,0.17
2024-04-27,MA-SKU-0050,0,Bundle,0.12
2023-06-17,MA-SKU-0177,0,Discount,0.18
2024-08-14,MA-SKU-0138,0,Bundle,0.09
2023-10-21,MA-SKU-0169,0,Display,0.21
2024-09-29,MA-SKU-0038,0,Discount,0.08
2023-12-09,MA-SKU-0068,1,Display,0.23
2023-11-06,MA-SKU-0235,1,Display,0.09
2024-10-23,MA-SKU-0047,1,Discount,0.3
2024-06-11,MA-SKU-0056,1,Discount,0.26
2024-06-23,MA-SKU-0276,0,Bundle,0.14
2024-02-23,MA-SKU-0098,0,Bundle,0.16
2024-03-19,MA-SKU-0014,0,Discount,0.11
2024-11-15,MA-SKU-0178,0,Bundle,0.24
2024-07-11,MA-SKU-0061,1,Display,0.15
2023-08-24,MA-SKU-0118,1,Display,0.24
2024-03-14,MA-SKU-0036,1,Discount,0.05
2023-08-02,MA-SKU-0133,0,Bundle,0.08
2023-03-26,MA-SKU-0025,0,Discount,0.14
2023-03-26,MA-SKU-0007,0,Display,0.08
2024-05-03,MA-SKU-0003,0,Discount,0.2
2023-03-06,MA-SKU-0020,0,Discount,0.06
2024-10-07,MA-SKU-0148,0,Discount,0.26
2024-10-24,MA-SKU-0024,1,Discount,0.24
2024-09-18,MA-SKU-0142,1,Display,0.1
2023-03-05,MA-SKU-0244,0,Discount,0.17
2023-12-09,MA-SKU-0042,0,Discount,0.16
2023-12-18,MA-SKU-0292,0,Bundle,0.23
2023-06-07,MA-SKU-0184,0,Discount,0.15
2024-08-11,MA-SKU-0041,1,Bundle,0.06
2024-05-05,MA-SKU-0091,0,Discount,0.12
2024-10-19,MA-SKU-0052,0,Bundle,0.17
2024-04-07,MA-SKU-0083,0,Discount,0.29
2023-08-13,MA-SKU-0033,0,Bundle,0.27
2023-11-09,MA-SKU-0075,1,Discount,0.1
2024-09-06,MA-SKU-0196,0,Discount,0.23
2024-04-10,MA-SKU-0285,1,Bundle,0.28
2023-03-29,MA-SKU-0087,0,Discount,0.05
2023-10-30,MA-SKU-0234,1,Discount,0.23
2024-11-10,MA-SKU-0231,0,Discount,0.16
2024-03-10,MA-SKU-0006,0,Discount,0.22
2024-11-12,MA-SKU-0291,0,Display,0.2
2023-05-15,MA-SKU-0037,0,Discount,0.3
2023-02-19,MA-SKU-0051,1,Display,0.12
2024-03-07,MA-SKU-0142,0,Display,0.25
2023-12-06,MA-SKU-0220,1,Discount,0.11
2023-12-13,MA-SKU-0239,0,Bundle,0.16
2024-10-07,MA-SKU-0142,1,Bundle,0.29
2023-12-13,MA-SKU-0048,0,Discount,0.24
2024-10-10,MA-SKU-0276,1,Display,0.13
2023-09-02,MA-SKU-0270,1,Bundle,0.2
2023-04-19,MA-SKU-0013,0,Discount,0.06
2024-06-16,MA-SKU-0297,0,Discount,0.12
2023-03-31,MA-SKU-0014,0,Display,0.23
2023-10-23,MA-SKU-0233,0,Bundle,0.19
2023-04-22,MA-SKU-0062,0,Discount,0.17
2024-08-11,MA-SKU-0195,0,Bundle,0.22
2023-06-26,MA-SKU-0026,1,Discount,0.15
2023-12-09,MA-SKU-0092,1,Discount,0.06
2024-10-21,MA-SKU-0104,1,Discount,0.16
2023-04-11,MA-SKU-0051,0,Display,0.28
2024-09-20,MA-SKU-0180,1,Display,0.26
2024-08-26,MA-SKU-0056,0,Display,0.15
2024-02-05,MA-SKU-0119,0,Bundle,0.06
2023-01-28,MA-SKU-0042,0,Display,0.21
2024-06-20,MA-SKU-0134,1,Display,0.24
2023-02-27,MA-SKU-0259,1,Bundle,0.12
2024-05-12,MA-SKU-0196,0,Bundle,0.17
2023-10-24,MA-SKU-0132,1,Bundle,0.3
2023-05-14,MA-SKU-0254,0,Bundle,0.19
2023-11-27,MA-SKU-0219,1,Display,0.14
2023-09-06,MA-SKU-0040,0,Display,0.21
2024-07-03,MA-SKU-0254,0,Bundle,0.1
2023-03-16,MA-SKU-0001,0,Display,0.1
2024-10-15,MA-SKU-0194,0,Discount,0.28
2023-06-17,MA-SKU-0241,0,Display,0.11
2024-05-17,MA-SKU-0148,0,Discount,0.13
2023-12-21,MA-SKU-0197,0,Bundle,0.19
2023-08-13,MA-SKU-0298,1,Bundle,0.27
2024-10-25,MA-SKU-0244,1,Display,0.25
2024-06-14,MA-SKU-0107,0,Bundle,0.06
2023-05-26,MA-SKU-0211,1,Display,0.22
2023-08-29,MA-SKU-0155,0,Display,0.18
2023-12-10,MA-SKU-0025,1,Display,0.17
2023-02-04,MA-SKU-0081,0,Display,0.22
2024-12-02,MA-SKU-0082,0,Discount,0.1
2023-01-01,MA-SKU-0130,0,Discount,0.3
2023-06-02,MA-SKU-0099,1,Bundle,0.21
2024-03-04,MA-SKU-0255,0,Discount,0.14
2024-05-22,MA-SKU-0048,1,Bundle,0.2
2023-05-06,MA-SKU-0062,0,Bundle,0.1
2024-05-05,MA-SKU-0289,0,Display,0.21
2024-04-26,MA-SKU-0104,0,Display,0.06
2023-12-11,MA-SKU-0104,1,Display,0.14
2023-08-09,MA-SKU-0014,0,Display,0.24
2024-12-23,MA-SKU-0174,1,Display,0.25
2023-01-25,MA-SKU-0258,0,Display,0.11
2024-06-11,MA-SKU-0210,1,Discount,0.18
2023-07-01,MA-SKU-0258,0,Bundle,0.18
2024-05-13,MA-SKU-0101,0,Bundle,0.16
2024-10-02,MA-SKU-0259,0,Display,0.11
2023-02-11,MA-SKU-0158,0,Discount,0.23
2024-04-25,MA-SKU-0044,0,Display,0.11
2024-03-14,MA-SKU-0250,1,Discount,0.28
2024-02-06,MA-SKU-0164,0,Discount,0.18
2024-06-29,MA-SKU-0192,0,Bundle,0.27
2023-12-11,MA-SKU-0008,0,Bundle,0.12
2023-02-14,MA-SKU-0064,0,Discount,0.25
2024-10-07,MA-SKU-0281,0,Bundle,0.08
2023-01-21,MA-SKU-0180,0,Discount,0.24
2024-09-25,MA-SKU-0281,1,Discount,0.15
2023-03-11,MA-SKU-0278,0,Discount,0.17
2023-02-17,MA-SKU-0029,1,Bundle,0.09
2024-05-05,MA-SKU-0265,0,Display,0.05
2024-07-04,MA-SKU-0216,0,Bundle,0.22
2023-10-14,MA-SKU-0104,0,Display,0.2
2023-01-10,MA-SKU-0183,1,Bundle,0.21
2024-06-25,MA-SKU-0147,0,Bundle,0.11
2023-10-01,MA-SKU-0104,1,Display,0.11
2024-08-22,MA-SKU-0046,0,Discount,0.26
2024-01-16,MA-SKU-0086,1,Display,0.24
2023-11-25,MA-SKU-0128,0,Discount,0.13
2024-04-23,MA-SKU-0257,0,Discount,0.21
2023-01-15,MA-SKU-0146,0,Bundle,0.26
2024-05-30,MA-SKU-0071,0,Bundle,0.27
2023-07-10,MA-SKU-0139,0,Bundle,0.05
2023-06-17,MA-SKU-0026,0,Bundle,0.25
2024-06-04,MA-SKU-0028,1,Bundle,0.14
2024-09-12,MA-SKU-0270,0,Display,0.23
2023-05-17,MA-SKU-0173,0,Display,0.14
2023-06-03,MA-SKU-0252,0,Display,0.2
2024-01-23,MA-SKU-0059,0,Display,0.21
2023-07-28,MA-SKU-0106,0,Bundle,0.15
2023-09-29,MA-SKU-0219,0,Display,0.18
2023-05-23,MA-SKU-0258,1,Display,0.23
2024-09-02,MA-SKU-0145,0,Discount,0.17
2023-03-10,MA-SKU-0051,0,Bundle,0.05
2023-09-04,MA-SKU-0059,0,Display,0.05
2023-09-18,MA-SKU-0033,0,Display,0.22
2023-03-20,MA-SKU-0095,0,Display,0.26
2024-10-19,MA-SKU-0088,0,Bundle,0.25
2024-09-14,MA-SKU-0230,0,Display,0.13
2024-08-27,MA-SKU-0274,0,Discount,0.17
2024-06-08,MA-SKU-0245,1,Bundle,0.11
2024-09-12,MA-SKU-0110,0,Discount,0.3
2023-11-26,MA-SKU-0233,0,Bundle,0.12
2023-07-08,MA-SKU-0277,0,Display,0.15
2023-04-05,MA-SKU-0165,0,Bundle,0.22
2024-09-08,MA-SKU-0127,1,Bundle,0.27
2023-01-08,MA-SKU-0236,0,Bundle,0.06
2023-03-08,MA-SKU-0290,0,Discount,0.13
2024-05-10,MA-SKU-0106,1,Bundle,0.19
2023-07-10,MA-SKU-0127,0,Display,0.2
2024-01-01,MA-SKU-0194,1,Bundle,0.07
2024-06-04,MA-SKU-0142,1,Bundle,0.22
2023-04-27,MA-SKU-0110,0,Display,0.18
2023-09-24,MA-SKU-0089,0,Display,0.26
2024-09-02,MA-SKU-0250,0,Discount,0.11
2024-04-29,MA-SKU-0279,0,Display,0.1
2024-05-23,MA-SKU-0223,0,Display,0.25
2023-10-25,MA-SKU-0100,0,Display,0.23
2023-06-13,MA-SKU-0131,1,Bundle,0.25
2024-01-11,MA-SKU-0012,0,Discount,0.25
2024-10-14,MA-SKU-0097,0,Display,0.08
2023-09-25,MA-SKU-0119,0,Display,0.12
2024-07-02,MA-SKU-0292,1,Display,0.12
2023-03-15,MA-SKU-0198,0,Bundle,0.28
2024-05-22,MA-SKU-0000,0,Bundle,0.17
2023-03-14,MA-SKU-0059,1,Discount,0.08
2023-11-04,MA-SKU-0249,1,Discount,0.12
2023-07-18,MA-SKU-0139,1,Bundle,0.27
2023-05-10,MA-SKU-0148,1,Display,0.26
2024-07-25,MA-SKU-0043,0,Display,0.28
2024-09-06,MA-SKU-0185,0,Discount,0.15
2024-05-01,MA-SKU-0107,0,Display,0.21
2023-05-31,MA-SKU-0043,0,Bundle,0.12
2024-10-30,MA-SKU-0077,0,Discount,0.1
2023-07-25,MA-SKU-0225,0,Bundle,0.06
2023-06-28,MA-SKU-0161,1,Bundle,0.11
2023-07-16,MA-SKU-0280,0,Display,0.2
2023-03-30,MA-SKU-0252,0,Bundle,0.28
2024-03-09,MA-SKU-0131,0,Bundle,0.08
2023-07-02,MA-SKU-0143,1,Display,0.28
2023-07-28,MA-SKU-0265,0,Bundle,0.14
2024-05-07,MA-SKU-0108,0,Display,0.16
2023-05-10,MA-SKU-0193,0,Bundle,0.14
2024-10-26,MA-SKU-0034,0,Display,0.15
2023-01-13,MA-SKU-0274,0,Display,0.11
2024-09-25,MA-SKU-0186,1,Discount,0.22
2023-04-16,MA-SKU-0242,1,Bundle,0.24
2024-01-10,MA-SKU-0263,1,Bundle,0.26
2024-08-04,MA-SKU-0009,0,Discount,0.14
2024-12-07,MA-SKU-0165,1,Display,0.24
2024-11-28,MA-SKU-0028,1,Display,0.21
2023-04-09,MA-SKU-0270,1,Discount,0.29
2024-08-16,MA-SKU-0086,0,Discount,0.16
2024-08-09,MA-SKU-0022,1,Display,0.3
2023-07-11,MA-SKU-0209,0,Display,0.24
2023-11-21,MA-SKU-0045,1,Discount,0.24
2024-12-26,MA-SKU-0027,0,Bundle,0.06
2024-04-11,MA-SKU-0025,0,Display,0.17
2024-01-02,MA-SKU-0265,1,Discount,0.18
2023-11-14,MA-SKU-0174,0,Bundle,0.06
2023-05-24,MA-SKU-0003,0,Bundle,0.13
2024-01-19,MA-SKU-0066,1,Bundle,0.29
2023-08-04,MA-SKU-0134,1,Bundle,0.16
2023-12-27,MA-SKU-0054,0,Discount,0.1
2023-11-20,MA-SKU-0030,1,Display,0.18
2023-01-15,MA-SKU-0073,0,Bundle,0.06
2023-08-05,MA-SKU-0018,0,Bundle,0.18
2024-05-06,MA-SKU-0155,0,Discount,0.2
2024-06-30,MA-SKU-0155,0,Bundle,0.14
2023-07-02,MA-SKU-0146,0,Discount,0.24
2023-09-27,MA-SKU-0086,0,Discount,0.08
2024-04-11,MA-SKU-0019,1,Display,0.27
2024-09-03,MA-SKU-0268,0,Bundle,0.29
2024-06-02,MA-SKU-0042,1,Display,0.05
2024-06-25,MA-SKU-0027,1,Discount,0.26
2024-04-11,MA-SKU-0259,0,Bundle,0.18
2023-11-01,MA-SKU-0021,1,Discount,0.17
2023-05-24,MA-SKU-0100,1,Discount,0.11
2023-04-21,MA-SKU-0038,0,Discount,0.16
2023-08-20,MA-SKU-0289,0,Bundle,0.29
2024-11-21,MA-SKU-0299,1,Discount,0.1
2024-08-06,MA-SKU-0169,1,Discount,0.09
2024-12-22,MA-SKU-0295,1,Bundle,0.11
2024-08-14,MA-SKU-0129,0,Display,0.19
2024-05-14,MA-SKU-0155,0,Discount,0.28
2024-08-17,MA-SKU-0073,0,Display,0.19
2024-07-07,MA-SKU-0089,0,Display,0.11
2023-09-30,MA-SKU-0066,0,Display,0.16
2024-12-03,MA-SKU-0235,0,Display,0.15
2023-06-22,MA-SKU-0199,0,Display,0.06
2023-01-07,MA-SKU-0226,1,Display,0.18
2023-06-04,MA-SKU-0232,0,Bundle,0.08
2024-06-05,MA-SKU-0265,0,Bundle,0.26
2024-06-29,MA-SKU-0085,1,Display,0.19
2024-07-01,MA-SKU-0101,1,Bundle,0.26
2024-06-01,MA-SKU-0213,0,Bundle,0.29
2023-08-03,MA-SKU-0107,0,Display,0.29
2023-05-14,MA-SKU-0164,1,Display,0.08
2023-10-12,MA-SKU-0090,0,Discount,0.29
2023-05-06,MA-SKU-0191,1,Bundle,0.25
2024-03-14,MA-SKU-0085,0,Display,0.24
2024-11-16,MA-SKU-0221,0,Bundle,0.07
2023-06-01,MA-SKU-0100,0,Bundle,0.09
2023-11-27,MA-SKU-0225,0,Bundle,0.29
2024-06-21,MA-SKU-0059,0,Discount,0.1
2024-01-18,MA-SKU-0249,0,Display,0.09
2023-04-25,MA-SKU-0047,1,Bundle,0.14
2024-04-26,MA-SKU-0116,0,Display,0.28
2023-10-11,MA-SKU-0226,0,Bundle,0.17
2023-03-16,MA-SKU-0032,1,Display,0.28
2023-06-15,MA-SKU-0043,0,Display,0.13
2023-07-08,MA-SKU-0164,1,Display,0.11
2023-03-19,MA-SKU-0291,1,Bundle,0.17
2024-08-24,MA-SKU-0286,0,Discount,0.2
2024-11-18,MA-SKU-0224,0,Display,0.15
2023-01-21,MA-SKU-0285,1,Discount,0.14
2024-07-19,MA-SKU-0203,0,Display,0.1
2023-07-03,MA-SKU-0171,0,Discount,0.12
2023-08-10,MA-SKU-0011,1,Display,0.22
2023-11-24,MA-SKU-0120,1,Discount,0.14
2023-06-28,MA-SKU-0243,1,Display,0.07
2023-04-22,MA-SKU-0151,0,Display,0.08
2024-12-26,MA-SKU-0151,0,Discount,0.14
2023-02-28,MA-SKU-0187,0,Display,0.28
2023-11-23,MA-SKU-0012,0,Bundle,0.14
2024-09-12,MA-SKU-0090,0,Display,0.07
2024-10-30,MA-SKU-0199,0,Display,0.15
2023-07-10,MA-SKU-0073,0,Bundle,0.22
2023-07-19,MA-SKU-0255,0,Bundle,0.2
2023-11-08,MA-SKU-0275,0,Bundle,0.12
2024-12-08,MA-SKU-0070,0,Discount,0.22
2023-02-04,MA-SKU-0077,1,Bundle,0.21
2024-01-14,MA-SKU-0283,0,Discount,0.09
2024-01-22,MA-SKU-0129,1,Bundle,0.09
2023-08-25,MA-SKU-0042,1,Discount,0.19
2024-09-07,MA-SKU-0007,0,Bundle,0.21
2024-06-02,MA-SKU-0012,0,Bundle,0.29
2023-10-10,MA-SKU-0212,0,Display,0.16
2023-01-01,MA-SKU-0110,1,Bundle,0.24
2024-12-31,MA-SKU-0290,0,Display,0.08
2024-04-08,MA-SKU-0022,1,Bundle,0.27
2023-08-18,MA-SKU-0253,1,Bundle,0.21
2023-06-21,MA-SKU-0014,1,Display,0.21
2023-03-28,MA-SKU-0129,0,Display,0.09
2024-07-06,MA-SKU-0060,1,Discount,0.06
2023-05-03,MA-SKU-0114,1,Display,0.23
2023-10-25,MA-SKU-0066,0,Discount,0.08
2024-11-20,MA-SKU-0248,0,Bundle,0.08
2024-07-28,MA-SKU-0174,0,Display,0.1
2024-04-28,MA-SKU-0001,0,Display,0.07
2023-06-14,MA-SKU-0171,1,Bundle,0.21
2024-11-29,MA-SKU-0283,0,Bundle,0.16
2024-01-18,MA-SKU-0053,1,Bundle,0.12
2023-07-28,MA-SKU-0066,1,Bundle,0.16
2024-03-07,MA-SKU-0101,0,Display,0.26
2024-01-24,MA-SKU-0119,0,Bundle,0.28
2024-07-13,MA-SKU-0190,0,Bundle,0.17
2023-08-12,MA-SKU-0046,1,Display,0.19
2023-01-03,MA-SKU-0221,0,Discount,0.11
2024-01-07,MA-SKU-0020,0,Display,0.18
2024-11-17,MA-SKU-0157,0,Discount,0.24
2024-03-21,MA-SKU-0158,1,Bundle,0.17
2024-09-02,MA-SKU-0234,1,Display,0.13
2023-04-26,MA-SKU-0149,0,Bundle,0.2
2023-09-27,MA-SKU-0256,0,Display,0.29
2024-03-22,MA-SKU-0164,1,Discount,0.27
2024-01-03,MA-SKU-0076,0,Display,0.24
2023-09-10,MA-SKU-0084,0,Bundle,0.12
2023-11-13,MA-SKU-0045,0,Display,0.11
2024-02-19,MA-SKU-0046,0,Bundle,0.26
2023-04-05,MA-SKU-0212,0,Display,0.1
2023-01-24,MA-SKU-0058,0,Discount,0.2
2024-09-19,MA-SKU-0053,0,Display,0.16
2024-10-24,MA-SKU-0011,0,Display,0.17
2023-02-19,MA-SKU-0191,0,Display,0.16
2024-05-16,MA-SKU-0005,0,Display,0.27
2024-12-18,MA-SKU-0143,0,Discount,0.07
2024-05-12,MA-SKU-0260,0,Bundle,0.25
2023-12-01,MA-SKU-0072,1,Display,0.26
2023-03-20,MA-SKU-0173,0,Display,0.29
2024-08-04,MA-SKU-0231,1,Display,0.16
2023-01-27,MA-SKU-0269,0,Discount,0.18
2023-09-28,MA-SKU-0221,0,Bundle,0.29
2024-07-15,MA-SKU-0051,0,Bundle,0.16
2023-09-04,MA-SKU-0115,0,Display,0.18
2024-08-13,MA-SKU-0025,1,Display,0.13
2024-01-22,MA-SKU-0052,0,Bundle,0.06
2024-12-02,MA-SKU-0028,0,Display,0.16
2024-07-12,MA-SKU-0018,1,Display,0.21
2023-12-27,MA-SKU-0278,0,Display,0.22
2024-05-02,MA-SKU-0116,0,Discount,0.05
2023-12-18,MA-SKU-0105,0,Discount,0.25
2024-12-01,MA-SKU-0226,0,Bundle,0.17
2023-09-13,MA-SKU-0185,0,Discount,0.18
2023-08-10,MA-SKU-0260,0,Discount,0.29
2023-01-01,MA-SKU-0015,0,Bundle,0.12
2024-06-29,MA-SKU-0272,0,Discount,0.24
2024-03-21,MA-SKU-0159,1,Bundle,0.19
2023-03-20,MA-SKU-0249,1,Display,0.23
2023-08-24,MA-SKU-0223,1,Bundle,0.15
2023-11-30,MA-SKU-0255,1,Bundle,0.12
2023-12-15,MA-SKU-0179,1,Bundle,0.19
2023-04-08,MA-SKU-0019,1,Display,0.14
2023-03-23,MA-SKU-0111,0,Display,0.11
2024-05-16,MA-SKU-0119,0,Display,0.26
2024-04-21,MA-SKU-0193,0,Bundle,0.17
2024-12-04,MA-SKU-0110,0,Bundle,0.26
2024-07-03,MA-SKU-0209,1,Bundle,0.17
2023-01-14,MA-SKU-0000,0,Bundle,0.19
2024-01-27,MA-SKU-0057,0,Bundle,0.3
2023-12-13,MA-SKU-0092,0,Bundle,0.29
2023-11-06,MA-SKU-0220,0,Bundle,0.12
2024-01-21,MA-SKU-0210,0,Discount,0.27
2023-07-28,MA-SKU-0231,0,Display,0.15
2023-12-23,MA-SKU-0261,0,Discount,0.07
2024-08-23,MA-SKU-0102,0,Display,0.19
2024-07-21,MA-SKU-0049,0,Bundle,0.29
2023-04-04,MA-SKU-0109,0,Discount,0.29
2023-04-03,MA-SKU-0087,1,Bundle,0.08
2023-12-06,MA-SKU-0019,0,Discount,0.24
2024-08-19,MA-SKU-0013,0,Discount,0.25
2024-03-20,MA-SKU-0132,1,Bundle,0.14
2023-01-22,MA-SKU-0295,0,Discount,0.21
2023-10-18,MA-SKU-0033,0,Discount,0.17
2024-04-29,MA-SKU-0207,0,Display,0.11
2023-11-02,MA-SKU-0198,1,Bundle,0.24
2024-09-25,MA-SKU-0079,0,Bundle,0.12
2023-05-08,MA-SKU-0070,0,Discount,0.14
2024-09-16,MA-SKU-0154,1,Bundle,0.1
2023-09-30,MA-SKU-0077,0,Display,0.23
2024-03-17,MA-SKU-0077,1,Display,0.16
2024-05-17,MA-SKU-0171,0,Bundle,0.16
2023-05-10,MA-SKU-0288,0,Bundle,0.2
2023-05-12,MA-SKU-0032,1,Display,0.09
2024-08-19,MA-SKU-0299,0,Bundle,0.27
2024-04-26,MA-SKU-0275,1,Discount,0.17
2024-01-25,MA-SKU-0006,1,Bundle,0.14
2024-08-15,MA-SKU-0159,0,Discount,0.08
2023-11-21,MA-SKU-0239,1,Display,0.09
2023-03-10,MA-SKU-0023,0,Bundle,0.28
2024-10-21,MA-SKU-0213,1,Display,0.16
2024-03-23,MA-SKU-0069,0,Bundle,0.23
2024-06-11,MA-SKU-0215,0,Discount,0.07
2024-09-08,MA-SKU-0103,0,Bundle,0.21
2023-06-14,MA-SKU-0214,0,Display,0.28
2024-05-02,MA-SKU-0053,0,Discount,0.12
2024-12-13,MA-SKU-0293,1,Bundle,0.19
2024-12-09,MA-SKU-0202,1,Display,0.29
2024-03-01,MA-SKU-0287,0,Display,0.23
2024-11-27,MA-SKU-0044,0,Bundle,0.07
2023-09-22,MA-SKU-0197,1,Display,0.14
2024-09-03,MA-SKU-0215,0,Discount,0.07
2023-12-08,MA-SKU-0183,0,Bundle,0.27
2024-12-26,MA-SKU-0026,0,Discount,0.21
2023-10-05,MA-SKU-0165,0,Display,0.29
2024-11-04,MA-SKU-0273,0,Display,0.05
2024-03-14,MA-SKU-0102,1,Display,0.16
2023-06-06,MA-SKU-0103,0,Discount,0.08
2024-02-26,MA-SKU-0244,0,Display,0.14
2023-09-08,MA-SKU-0168,1,Bundle,0.09
2024-08-31,MA-SKU-0115,0,Bundle,0.13
2024-06-13,MA-SKU-0140,0,Display,0.25
2023-11-23,MA-SKU-0124,0,Bundle,0.09
2023-04-07,MA-SKU-0024,0,Discount,0.17
2024-05-27,MA-SKU-0193,0,Discount,0.28
2023-08-04,MA-SKU-0099,0,Display,0.3
2023-05-12,MA-SKU-0004,0,Bundle,0.11
2023-09-17,MA-SKU-0018,0,Bundle,0.28
2023-05-05,MA-SKU-0169,0,Display,0.12
2023-03-23,MA-SKU-0273,1,Discount,0.15
2023-10-10,MA-SKU-0253,0,Display,0.27
2024-11-13,MA-SKU-0120,0,Bundle,0.25
2023-02-28,MA-SKU-0031,1,Bundle,0.26
2024-06-27,MA-SKU-0148,0,Display,0.25
2023-06-10,MA-SKU-0265,0,Discount,0.11
2023-10-11,MA-SKU-0036,0,Discount,0.19
2023-04-16,MA-SKU-0176,1,Display,0.15
2023-04-15,MA-SKU-0012,0,Bundle,0.16
2024-03-14,MA-SKU-0182,0,Discount,0.09
2023-08-16,MA-SKU-0144,0,Display,0.13
2024-11-30,MA-SKU-0264,0,Bundle,0.26
2024-08-04,MA-SKU-0087,1,Discount,0.27
2023-11-14,MA-SKU-0045,0,Discount,0.2
2024-04-08,MA-SKU-0118,0,Display,0.17
2024-08-21,MA-SKU-0018,1,Bundle,0.23
2024-04-16,MA-SKU-0219,0,Discount,0.2
2023-02-25,MA-SKU-0232,0,Display,0.3
2024-09-16,MA-SKU-0093,0,Discount,0.1
