Week,Country,Brand,Product,SKU,Price,Promo_Flag,Promo_Depth,Distribution_Numeric,Distribution_Weighted,Total_Category_Sales,Product_Units,Competitor_Units,Cannibalisation_Index,Cross_Price_Elasticity,New_Customers,Returning_Customers,Switching_Customers,Churn,Share_Of_Segment,Forecast_Classic,Forecast_Zero
2023-12-25,BE,FreshBite,Zero,FB-ZR-004,4.31,0,0.0,91.9,71.8,48705.15563634592,17427,37811,0.303645057057201,-0.12,4338,12107,1875,1758,20.14,,18520.0
2023-12-25,BE,FreshBite,Zero,FB-ZR-005,5.49,0,0.0,99.3,76.4,49668.69226488708,16523,18343,0.04106436116000252,0.48,3355,9813,1333,907,24.29,,15436.0
2023-12-25,DE,FreshBite,Classic,FB-CL-001,4.56,1,0.15,93.8,68.5,162702.29462236573,126974,25205,0.21056286526579304,-0.58,21056,53879,12908,11341,67.57,122043.0,
2023-12-25,DE,FreshBite,Classic,FB-CL-002,4.34,0,0.0,70.7,67.9,160826.8414638271,109446,38663,0.09288632070236194,-0.77,28491,60363,21871,15983,54.86,107011.0,
2023-12-25,DE,FreshBite,Classic,FB-CL-003,5.39,0,0.0,98.6,96.6,147419.6467124188,101061,33167,0.34989866889697,-0.29,23976,45059,6191,6271,55.96,109717.0,
2023-12-25,DE,FreshBite,Classic,FB-CL-004,4.5,1,0.25,64.7,51.8,119389.14500225121,72064,39845,0.32845708309454724,-0.9,18124,28930,8768,5771,45.26,67050.0,
2023-12-25,DE,FreshBite,Classic,FB-CL-005,5.11,0,0.0,95.5,89.9,122483.91028429146,75574,27816,0.3946825079478331,-1.28,16693,42918,4970,4130,50.28,72818.0,
2023-12-25,DE,FreshBite,Zero,FB-ZR-001,4.31,0,0.0,98.2,90.9,142102.43560394805,44528,35351,0.102379945670409,-0.34,12338,18933,6870,4003,25.09,,40582.0
2023-12-25,DE,FreshBite,Zero,FB-ZR-002,3.65,0,0.0,97.0,78.1,122229.060342195,38531,11514,0.1999494157383134,-1.44,9988,26726,3555,5509,28.81,,42141.0
2023-12-25,DE,FreshBite,Zero,FB-ZR-003,4.96,0,0.0,69.4,60.5,137738.42413578182,42764,6914,0.029729595145358712,-0.75,4456,22986,8540,5747,29.56,,42327.0
2023-12-25,DE,FreshBite,Zero,FB-ZR-004,4.24,0,0.0,92.1,83.6,157642.60660187324,55063,20651,0.35042907447682414,-0.93,14491,33982,2895,3346,30.88,,56108.0
2023-12-25,DE,FreshBite,Zero,FB-ZR-005,3.58,0,0.0,85.2,63.0,132890.23794480838,41105,19492,0.34869375790250895,0.42,11512,19466,6474,3831,26.97,,39132.0
2024-01-01,FR,FreshBite,Classic,FB-CL-001,5.12,1,0.2,98.1,77.7,137948.76951478695,90344,24838,0.08430704672803874,0.04,21501,61069,16471,12266,55.5,98028.0,
2024-01-01,FR,FreshBite,Classic,FB-CL-002,4.33,0,0.0,61.2,46.3,118775.53583194804,89646,16206,0.016656300272526715,-0.75,15649,39115,12973,6824,66.41,85807.0,
2024-01-01,FR,FreshBite,Classic,FB-CL-003,3.57,0,0.0,99.9,99.3,157806.88919846527,132403,17164,0.25141379897996624,-0.22,22767,92135,11761,8568,75.67,130268.0,
2024-01-01,FR,FreshBite,Classic,FB-CL-004,4.25,0,0.0,82.7,59.0,160609.05080205246,130830,13285,0.33390860476327144,0.48,22018,81638,23486,12964,75.24,133316.0,
2024-01-01,FR,FreshBite,Classic,FB-CL-005,4.12,0,0.0,83.8,75.8,150404.07999272164,116324,16845,0.017107530789750938,0.37,24631,62338,15137,13209,69.55,114351.0,
2024-01-01,FR,FreshBite,Zero,FB-ZR-001,4.08,0,0.0,71.7,70.1,143342.90550866863,41319,5625,0.31690330797415583,-0.22,6225,27384,4149,3552,27.74,,39799.0
2024-01-01,FR,FreshBite,Zero,FB-ZR-002,3.74,0,0.0,67.3,47.2,162260.56434103218,48597,21908,0.0985155534531669,-1.0,5974,32754,8263,4359,26.39,,51872.0
2024-01-01,FR,FreshBite,Zero,FB-ZR-003,4.72,0,0.0,80.8,78.5,114549.17773447736,38430,8580,0.21973439163347408,-0.72,6644,20999,3527,3931,31.21,,37100.0
2024-01-01,FR,FreshBite,Zero,FB-ZR-004,4.3,0,0.0,78.0,69.7,147661.5754218016,45600,6873,0.32642667322477836,0.46,11046,26814,4101,4709,29.51,,52180.0
2024-01-01,FR,FreshBite,Zero,FB-ZR-005,3.86,0,0.0,79.3,73.4,160651.49211259538,51757,22412,0.3719804609156181,-0.74,6903,26567,4548,4357,28.27,,53766.0
2024-01-01,BE,FreshBite,Classic,FB-CL-001,4.74,1,0.2,76.5,59.7,91579.23743656567,60387,36832,0.01839601031196385,0.18,11530,39888,5941,4104,47.03,55259.0,
2024-01-01,BE,FreshBite,Classic,FB-CL-002,4.33,0,0.0,98.4,71.8,69688.8426217123,46391,38045,0.2874388569852591,-1.06,5412,23869,8455,6570,43.06,41971.0,
2024-01-01,BE,FreshBite,Classic,FB-CL-003,4.12,0,0.0,62.2,44.9,78190.26234142338,56746,22139,0.018041427342160743,-0.23,12636,35600,4248,4489,56.56,60946.0,
2024-01-01,BE,FreshBite,Classic,FB-CL-004,5.26,0,0.0,64.4,50.0,78430.98986069605,58815,20787,0.0914778300816971,-0.6,10953,26728,5039,3551,59.28,57008.0,
2024-01-01,BE,FreshBite,Classic,FB-CL-005,3.59,1,0.2,99.1,84.0,75576.8603319352,53723,26524,0.04590666303638811,-0.54,15382,36620,5234,6225,52.62,49954.0,
2024-01-01,BE,FreshBite,Zero,FB-ZR-001,3.74,0,0.0,69.2,68.5,76859.29778303092,19430,13154,0.05484830190519552,-1.05,3665,12211,2297,1134,21.59,,17733.0
2024-01-01,BE,FreshBite,Zero,FB-ZR-002,4.54,1,0.1,95.5,67.6,84333.3498416512,21887,19499,0.04983337243906787,0.03,4281,14533,1384,1360,21.08,,24288.0
2024-01-01,BE,FreshBite,Zero,FB-ZR-003,5.19,1,0.25,98.3,78.1,92727.48934706564,31821,31019,0.39678541101648745,0.23,6061,21251,2188,2156,25.71,,34028.0
2024-01-01,BE,FreshBite,Zero,FB-ZR-004,5.43,0,0.0,90.9,74.8,82420.14996424745,22372,12743,0.3366909305061029,-1.09,4801,8969,3801,2706,23.51,,20573.0
2024-01-01,BE,FreshBite,Zero,FB-ZR-005,3.51,0,0.0,82.4,69.1,85591.27974932228,26178,35012,0.15506084508242446,-0.07,3422,15566,4094,2603,21.71,,26640.0
2024-01-01,DE,FreshBite,Classic,FB-CL-001,4.87,0,0.0,71.6,61.7,73974.0771624371,52821,15446,0.1684374044028512,0.37,15765,27242,4280,5198,59.07,49370.0,
2024-01-01,DE,FreshBite,Classic,FB-CL-002,3.9,0,0.0,95.5,84.5,90377.02250476155,63526,19492,0.35550280765059733,-1.32,14513,25676,6448,6504,57.82,65966.0,
2024-01-01,DE,FreshBite,Classic,FB-CL-003,3.7,0,0.0,73.9,59.4,68972.3171291942,52912,37388,0.20080353131566642,-1.16,8032,25750,6699,2830,49.75,48006.0,
2024-01-01,DE,FreshBite,Classic,FB-CL-004,3.69,0,0.0,65.9,46.1,85825.03591567467,54120,22469,0.0814287848775238,-1.46,7592,26792,8146,6112,49.98,50189.0,
2024-01-01,DE,FreshBite,Classic,FB-CL-005,3.7,1,0.25,71.1,66.4,82618.5113432923,60842,26463,0.21322369436629504,-0.4,13407,36120,11577,4807,55.78,56250.0,
2024-01-01,DE,FreshBite,Zero,FB-ZR-001,4.66,1,0.1,66.7,53.1,65674.9252495972,21008,36555,0.1950824252549599,0.04,2194,10215,1398,1243,20.55,,23312.0
2024-01-01,DE,FreshBite,Zero,FB-ZR-002,4.15,1,0.2,92.7,90.6,79796.89668313136,24680,16447,0.37844859846908313,0.45,3914,13064,4486,3494,25.64,,24993.0
2024-01-01,DE,FreshBite,Zero,FB-ZR-003,5.25,0,0.0,62.9,50.6,75709.3319049198,20602,36304,0.0716962486346545,-1.14,3258,8352,2876,2082,18.39,,21661.0
2024-01-01,DE,FreshBite,Zero,FB-ZR-004,4.83,0,0.0,66.3,48.5,73009.55540929022,22086,28896,0.15496455113074875,0.4,4299,14680,1490,1768,21.67,,20990.0
2024-01-01,DE,FreshBite,Zero,FB-ZR-005,5.24,0,0.0,81.5,77.9,67461.28793610726,17683,29862,0.19004817855906772,0.31,2515,7928,1770,2164,18.17,,18709.0
2024-01-08,FR,FreshBite,Classic,FB-CL-001,3.53,0,0.0,74.5,65.1,57717.09849701353,40729,39126,0.04194757835447356,-0.45,5166,25877,7593,2445,42.06,43925.0,
2024-01-08,FR,FreshBite,Classic,FB-CL-002,5.28,0,0.0,97.1,79.0,49409.53019289227,27753,26152,0.005445247030239209,-1.0,3462,15935,3261,4115,36.73,26317.0,
2024-01-08,FR,FreshBite,Classic,FB-CL-003,3.79,0,0.0,91.4,85.0,57009.363779555984,34684,33236,0.11796333133228898,-0.84,9942,15415,6769,2197,38.43,34031.0,
2024-01-08,FR,FreshBite,Classic,FB-CL-004,5.02,0,0.0,81.7,71.5,58045.090074166634,45434,16831,0.22109661883450804,0.26,5152,24798,3348,3210,60.68,46649.0,
2024-01-08,FR,FreshBite,Classic,FB-CL-005,4.73,0,0.0,76.1,63.8,52593.08382421071,35192,12699,0.19654591358724388,0.42,10460,23989,5403,3339,53.9,32781.0,
2024-01-08,FR,FreshBite,Zero,FB-ZR-001,4.47,0,0.0,65.1,49.7,65462.17600336517,20262,34146,0.1161445888016659,-0.3,5202,9002,2505,3014,20.34,,19332.0
2024-01-08,FR,FreshBite,Zero,FB-ZR-002,4.11,0,0.0,90.0,64.4,55835.94337940707,15844,11196,0.3195246176359179,-0.51,2809,9138,2066,942,23.64,,14673.0
2024-01-08,FR,FreshBite,Zero,FB-ZR-003,5.04,1,0.2,79.6,70.1,64320.001443019326,18015,11291,0.0802060054077256,-0.69,2036,10357,1240,1402,23.83,,19767.0
2024-01-08,FR,FreshBite,Zero,FB-ZR-004,3.67,1,0.25,69.3,58.2,57075.443298612176,18322,11895,0.03958113532608257,-0.13,2716,8508,1965,1929,26.57,,17138.0
2024-01-08,FR,FreshBite,Zero,FB-ZR-005,4.65,1,0.1,79.4,58.7,61231.00780907008,19903,11106,0.10609835826812626,0.15,5419,11225,1446,1661,27.51,,22494.0
2024-01-08,BE,FreshBite,Classic,FB-CL-001,4.47,0,0.0,82.5,79.8,96985.56572521459,74438,28222,0.20545229481161892,-1.24,17608,36705,14566,8383,59.45,73334.0,
2024-01-08,BE,FreshBite,Classic,FB-CL-002,4.91,0,0.0,97.5,80.3,94587.24091692745,60637,16100,0.0881174550551779,-0.84,16517,38256,5005,5949,54.78,57545.0,
2024-01-08,BE,FreshBite,Classic,FB-CL-003,4.87,1,0.15,76.4,75.2,74793.40894804138,55984,28859,0.2058226668523868,-0.36,8456,24198,5821,7378,54.01,56523.0,
2024-01-08,BE,FreshBite,Classic,FB-CL-004,4.73,0,0.0,78.5,72.7,93200.01484434032,78183,7027,0.2155302284431902,-1.18,16917,45859,12550,9604,78.01,79910.0,
2024-01-08,BE,FreshBite,Classic,FB-CL-005,4.27,1,0.2,63.1,55.8,96697.0575506986,69898,15262,0.25381932442263344,0.38,19853,28602,13789,10050,62.43,73012.0,
2024-01-08,BE,FreshBite,Zero,FB-ZR-001,4.15,0,0.0,68.9,51.7,100398.05166560513,28413,5427,0.2557667027243453,-1.23,7275,13077,4330,3909,26.85,,28865.0
2024-01-08,BE,FreshBite,Zero,FB-ZR-002,4.24,0,0.0,92.3,80.5,96916.3105274032,28603,15597,0.3449958134543129,-1.03,6924,17648,4796,3877,25.42,,28325.0
2024-01-08,BE,FreshBite,Zero,FB-ZR-003,3.59,0,0.0,71.4,50.5,79651.70821395199,23901,25701,0.09313318617099071,-0.84,3145,13258,3575,1911,22.69,,24011.0
2024-01-08,BE,FreshBite,Zero,FB-ZR-004,5.06,0,0.0,65.1,52.3,78743.66987184445,19174,5070,0.2738188294834644,0.36,4338,11298,3401,1788,22.88,,21977.0
2024-01-08,BE,FreshBite,Zero,FB-ZR-005,3.54,0,0.0,82.9,73.0,80895.97376145516,20343,39867,0.18467108458797893,0.3,4960,8717,2751,2691,16.85,,23169.0
2024-01-08,DE,FreshBite,Classic,FB-CL-001,3.93,0,0.0,72.7,57.5,101940.6629096172,73489,33932,0.2373548353232239,-0.06,11717,42270,11469,5743,54.09,80035.0,
2024-01-08,DE,FreshBite,Classic,FB-CL-002,5.24,0,0.0,63.8,59.8,100132.84733549431,74324,7307,0.18905570322400128,-0.05,19248,30573,9723,7694,69.18,67582.0,
2024-01-08,DE,FreshBite,Classic,FB-CL-003,3.86,0,0.0,85.1,81.2,111768.45799236828,83111,19349,0.317978578033673,0.07,17331,37800,6475,4602,63.39,75656.0,
2024-01-08,DE,FreshBite,Classic,FB-CL-004,4.57,0,0.0,72.6,65.5,81804.47797949715,65867,12999,0.31614188629403683,-0.3,11806,32166,9082,8242,69.48,64719.0,
2024-01-08,DE,FreshBite,Classic,FB-CL-005,4.74,0,0.0,76.1,68.8,76715.78341384299,63453,15498,0.24639463252249275,-0.2,9634,28663,4316,8525,68.81,66010.0,
2024-01-08,DE,FreshBite,Zero,FB-ZR-001,4.07,0,0.0,60.9,50.8,79823.73644039448,25036,10115,0.25354187230067193,-1.2,4176,16484,1781,1410,27.84,,23230.0
2024-01-08,DE,FreshBite,Zero,FB-ZR-002,4.14,0,0.0,98.6,92.2,96206.12197817984,25377,29998,0.02573290770500103,0.47,4633,11462,3507,1927,20.11,,27747.0
2024-01-08,DE,FreshBite,Zero,FB-ZR-003,3.84,0,0.0,91.3,86.5,93559.93342544921,25661,27313,0.3156354428037027,-1.18,2577,12514,4830,3565,21.23,,24292.0
2024-01-08,DE,FreshBite,Zero,FB-ZR-004,4.0,0,0.0,81.5,78.5,97822.55394640593,27417,35682,0.013650847821354528,0.29,5504,18627,2426,3722,20.54,,27461.0
2024-01-08,DE,FreshBite,Zero,FB-ZR-005,5.16,1,0.15,92.2,84.4,93398.02731863258,30782,29613,0.11725157689589488,-0.34,7074,12584,4790,4407,25.02,,28149.0
2024-01-15,FR,FreshBite,Classic,FB-CL-001,4.13,0,0.0,79.5,73.1,54813.2812701555,39790,31708,0.2264763598288816,-1.48,10155,26425,7289,2036,45.99,39679.0,
2024-01-15,FR,FreshBite,Classic,FB-CL-002,3.82,0,0.0,61.0,56.2,65796.062587082,48434,31888,0.05291975435997296,0.49,13690,22623,7404,5484,49.58,51295.0,
2024-01-15,FR,FreshBite,Classic,FB-CL-003,4.07,0,0.0,73.3,68.9,76929.81799869958,55625,25842,0.27652198876235823,0.21,14536,34251,6330,8052,54.12,50098.0,
2024-01-15,FR,FreshBite,Classic,FB-CL-004,5.39,0,0.0,65.7,62.0,62136.91010600497,50775,9627,0.23860706966253287,-1.16,8788,23741,7249,6705,70.75,52723.0,
2024-01-15,FR,FreshBite,Classic,FB-CL-005,4.46,0,0.0,88.7,73.5,70722.66792451443,56982,12571,0.04447880509541853,-1.18,9041,33984,9648,5327,68.41,53479.0,
2024-01-15,FR,FreshBite,Zero,FB-ZR-001,3.61,0,0.0,82.5,63.5,62651.423742854706,21747,29525,0.1358719313773595,-0.17,3230,8736,3582,2688,23.59,,20637.0
2024-01-15,FR,FreshBite,Zero,FB-ZR-002,4.54,0,0.0,94.5,76.7,66453.26977066524,22603,36222,0.3864889239890521,-1.41,6561,11530,4093,2702,22.01,,25052.0
2024-01-15,FR,FreshBite,Zero,FB-ZR-003,3.9,0,0.0,60.7,58.4,60660.64554801961,19488,21463,0.1532626510127717,-0.39,2114,9682,3235,2844,23.73,,21368.0
2024-01-15,FR,FreshBite,Zero,FB-ZR-004,5.38,1,0.15,87.5,64.5,67251.61600482017,21712,19652,0.02966933739170066,0.27,4466,14672,2043,2122,24.98,,19688.0
2024-01-15,FR,FreshBite,Zero,FB-ZR-005,5.42,1,0.25,94.2,75.5,71604.68641342856,22234,11681,0.06499961921815962,-0.68,5149,13023,2255,1203,26.7,,20119.0
2024-01-15,BE,FreshBite,Classic,FB-CL-001,3.51,0,0.0,77.7,70.1,87330.55352628823,67776,7232,0.24895420263023382,0.19,11345,38141,11996,10092,71.67,61326.0,
2024-01-15,BE,FreshBite,Classic,FB-CL-002,4.31,0,0.0,78.9,77.0,110564.7636292031,79378,27809,0.13683329985093878,-1.13,23561,49950,6500,4659,57.36,73882.0,
2024-01-15,BE,FreshBite,Classic,FB-CL-003,4.79,0,0.0,69.3,66.6,89464.67779665272,64528,29712,0.25517114283410297,-0.06,7480,36582,8752,6325,54.14,68692.0,
2024-01-15,BE,FreshBite,Classic,FB-CL-004,4.82,1,0.1,86.7,64.2,100696.1992972589,66473,39062,0.03801445421920749,0.37,8508,40660,9284,4974,47.56,68142.0,
2024-01-15,BE,FreshBite,Classic,FB-CL-005,4.16,1,0.2,67.0,59.7,79330.42620061678,46622,38134,0.34988936988117214,-0.27,7181,27350,9115,4288,39.69,42324.0,
2024-01-15,BE,FreshBite,Zero,FB-ZR-001,5.13,1,0.1,92.6,77.6,104394.99722468274,26254,30785,0.151879358831477,-0.35,2860,18331,2491,2649,19.42,,24546.0
2024-01-15,BE,FreshBite,Zero,FB-ZR-002,4.65,1,0.1,85.7,79.3,103225.28665353713,30451,10273,0.1909470244290267,0.47,8416,15049,3022,2520,26.83,,30774.0
2024-01-15,BE,FreshBite,Zero,FB-ZR-003,4.92,0,0.0,92.7,66.1,88240.33577969695,23961,27745,0.141290588817408,-0.11,4915,15185,2824,1479,20.66,,27380.0
2024-01-15,BE,FreshBite,Zero,FB-ZR-004,4.33,1,0.1,83.1,58.2,83771.89650463097,24103,10368,0.12731909221736046,-0.57,6122,13559,3454,1497,25.6,,23522.0
2024-01-15,BE,FreshBite,Zero,FB-ZR-005,4.52,0,0.0,77.4,71.6,82596.62035192257,28808,35071,0.36441168987156947,-1.06,6485,18829,2529,4192,24.48,,30617.0
2024-01-15,DE,FreshBite,Classic,FB-CL-001,4.39,0,0.0,94.9,81.6,64679.26821956662,40828,36912,0.07304688368889183,0.34,5449,27608,4383,3016,40.19,44248.0,
2024-01-15,DE,FreshBite,Classic,FB-CL-002,4.08,0,0.0,61.8,54.3,51843.65704397345,31100,26204,0.10942845955853397,-1.3,4497,20836,4033,1559,39.85,28409.0,
2024-01-15,DE,FreshBite,Classic,FB-CL-003,4.41,0,0.0,99.6,92.9,54120.677944373354,32063,38284,0.008396821625386287,-0.04,9029,14625,3988,3610,34.7,29796.0,
2024-01-15,DE,FreshBite,Classic,FB-CL-004,3.91,0,0.0,72.7,65.3,68142.01862616606,39436,8897,0.129228136135491,-0.0,8212,21176,3700,5809,51.19,37204.0,
2024-01-15,DE,FreshBite,Classic,FB-CL-005,4.26,0,0.0,81.1,80.0,58157.86141229651,38401,39140,0.07771996962626955,0.48,8215,21818,2867,5262,39.47,39594.0,
2024-01-15,DE,FreshBite,Zero,FB-ZR-001,4.73,0,0.0,72.2,66.9,65397.84185256176,23110,25461,0.16999034245659944,-0.77,4736,11489,2123,1822,25.44,,23455.0
2024-01-15,DE,FreshBite,Zero,FB-ZR-002,5.16,0,0.0,86.0,69.0,60535.76339214895,15158,34265,0.08769471604146983,0.06,3951,9371,2224,1167,15.99,,17086.0
2024-01-15,DE,FreshBite,Zero,FB-ZR-003,3.99,0,0.0,97.5,96.6,58806.32705328974,19141,35722,0.015269049700431837,-0.55,2178,8574,1067,1508,20.25,,19354.0
2024-01-15,DE,FreshBite,Zero,FB-ZR-004,5.15,0,0.0,92.5,79.8,69845.36127447442,22294,27607,0.0028680296803367256,-0.71,6270,9880,3433,2329,22.88,,24197.0
2024-01-15,DE,FreshBite,Zero,FB-ZR-005,5.06,0,0.0,79.9,68.9,61864.16877027926,19356,12409,0.38262710617822565,-1.08,2267,10106,1641,2318,26.06,,20356.0
2024-01-22,FR,FreshBite,Classic,FB-CL-001,5.41,0,0.0,89.9,73.1,154065.9269232277,126840,25672,0.2444436526805955,-0.47,37491,63121,23590,16772,70.57,125618.0,
2024-01-22,FR,FreshBite,Classic,FB-CL-002,5.46,0,0.0,91.2,65.7,148961.58039281477,105711,25706,0.024296309142179243,-0.91,17564,65997,17810,15158,60.52,108009.0,
2024-01-22,FR,FreshBite,Classic,FB-CL-003,4.4,0,0.0,86.1,85.1,158859.2350575373,122249,27122,0.012194013436195706,-1.03,19739,83171,8261,7279,65.73,127270.0,
2024-01-22,FR,FreshBite,Classic,FB-CL-004,4.86,0,0.0,94.2,74.2,143407.9819964557,88783,8907,0.3216592022844491,-0.26,12213,38381,6142,10454,58.29,81019.0,
2024-01-22,FR,FreshBite,Classic,FB-CL-005,5.25,1,0.25,64.9,58.0,107984.42942194347,60678,24524,0.21872478065610412,-0.68,6332,42244,7411,8374,45.79,65107.0,
2024-01-22,FR,FreshBite,Zero,FB-ZR-001,4.18,0,0.0,97.8,73.8,136036.39322560767,48258,28129,0.23788448601028545,-1.38,9414,30017,8820,6592,29.4,,43909.0
2024-01-22,FR,FreshBite,Zero,FB-ZR-002,4.78,0,0.0,68.3,51.9,142817.8704219645,37846,34868,0.38737023185242525,0.06,4711,19328,6651,4083,21.3,,35576.0
2024-01-22,FR,FreshBite,Zero,FB-ZR-003,4.56,0,0.0,72.8,57.4,147526.13346921714,52172,10984,0.334129573750263,0.42,14070,25175,4264,2808,32.91,,51843.0
2024-01-22,FR,FreshBite,Zero,FB-ZR-004,4.3,0,0.0,66.0,62.7,143143.43772863946,38470,38383,0.0923051262071879,0.06,8378,26456,5899,5473,21.19,,40858.0
2024-01-22,FR,FreshBite,Zero,FB-ZR-005,4.79,0,0.0,63.3,55.3,136256.7501821788,35563,7821,0.26694616162185797,-0.84,7134,19230,6582,2021,24.68,,34569.0
2024-01-22,BE,FreshBite,Classic,FB-CL-001,4.97,0,0.0,73.0,58.1,67642.48176115005,42443,28559,0.01948974991642967,-0.49,9618,18901,6694,2536,44.12,41345.0,
2024-01-22,BE,FreshBite,Classic,FB-CL-002,3.83,0,0.0,65.8,61.0,56973.918500215004,40527,14160,0.24842118278530287,0.4,6809,24021,2793,2935,56.97,44531.0,
2024-01-22,BE,FreshBite,Classic,FB-CL-003,4.28,0,0.0,93.5,76.3,54215.06241003668,44511,19894,0.2302610623652083,-0.61,9464,29205,8347,2398,60.06,41921.0,
2024-01-22,BE,FreshBite,Classic,FB-CL-004,4.98,1,0.25,80.4,67.3,62975.588755966986,49356,36503,0.1375250575686555,-0.35,7978,28350,3704,5584,49.61,49475.0,
2024-01-22,BE,FreshBite,Classic,FB-CL-005,5.2,0,0.0,91.2,73.4,70598.25426090666,54952,24584,0.37576410877932154,-0.33,12213,34124,3098,4259,57.73,56801.0,
2024-01-22,BE,FreshBite,Zero,FB-ZR-001,4.59,0,0.0,67.1,63.2,70899.29525773418,20084,27777,0.06116153506938944,-1.38,5418,12598,1828,1501,20.35,,19921.0
2024-01-22,BE,FreshBite,Zero,FB-ZR-002,4.42,0,0.0,96.3,84.8,69038.66085077841,24549,34761,0.3493076327742839,-1.0,3205,14259,1864,1686,23.65,,24299.0
2024-01-22,BE,FreshBite,Zero,FB-ZR-003,4.96,0,0.0,87.1,68.3,56051.94787442198,15182,19916,0.15806888909059158,-0.63,3054,8238,1053,1876,19.98,,16072.0
2024-01-22,BE,FreshBite,Zero,FB-ZR-004,4.68,1,0.15,84.9,73.8,49199.35022959285,16531,36680,0.174369848862444,0.4,3017,7355,1537,1622,19.25,,17106.0
2024-01-22,BE,FreshBite,Zero,FB-ZR-005,4.79,0,0.0,99.9,83.8,47902.81116187644,11825,38008,0.3506064346063591,0.26,3157,6438,676,1361,13.76,,12933.0
2024-01-22,DE,FreshBite,Classic,FB-CL-001,4.06,0,0.0,80.3,68.5,164913.85452365023,118237,24284,0.1265315048693761,-0.31,23811,68018,17516,13202,62.49,110018.0,
2024-01-22,DE,FreshBite,Classic,FB-CL-002,3.69,0,0.0,84.9,81.6,124575.44698381619,73575,34414,0.22427671618750544,-0.45,18691,45419,13231,8892,46.28,78038.0,
2024-01-22,DE,FreshBite,Classic,FB-CL-003,5.04,0,0.0,66.5,59.9,125160.62402278023,80051,16319,0.1816344836820052,-0.26,16751,40080,8731,7499,56.58,79859.0,
2024-01-22,DE,FreshBite,Classic,FB-CL-004,3.76,0,0.0,64.3,61.9,177018.88923075955,133422,26364,0.30047887506272714,-0.7,18280,83868,20961,11882,65.6,145813.0,
2024-01-22,DE,FreshBite,Classic,FB-CL-005,3.51,0,0.0,66.0,59.1,172773.18278104073,126222,28358,0.2256698803807253,-0.76,14728,62291,6483,8893,62.76,130391.0,
2024-01-22,DE,FreshBite,Zero,FB-ZR-001,4.73,0,0.0,79.8,56.2,145921.81562838415,39026,25962,0.025480329568042717,-1.0,3954,18613,5058,5254,22.7,,39310.0
2024-01-22,DE,FreshBite,Zero,FB-ZR-002,4.75,1,0.25,68.2,68.2,178169.28657307045,59988,30393,0.28326546616720194,-1.09,6449,24721,9386,8434,28.76,,66863.0
2024-01-22,DE,FreshBite,Zero,FB-ZR-003,3.98,0,0.0,94.4,72.4,133848.92625166412,33681,38362,0.27514687473499533,-1.02,3404,14844,3823,3269,19.56,,33351.0
2024-01-22,DE,FreshBite,Zero,FB-ZR-004,5.48,1,0.2,91.5,74.1,171055.46200073228,50691,36488,0.236902412348011,-0.22,9127,28285,7970,6635,24.42,,45747.0
2024-01-22,DE,FreshBite,Zero,FB-ZR-005,3.96,0,0.0,70.5,63.0,121837.00819021015,29350,10728,0.25861854353996255,-0.95,8729,15832,3364,3948,22.14,,27385.0
2024-01-29,FR,FreshBite,Classic,FB-CL-001,4.31,1,0.15,95.8,73.2,123843.61425520976,91922,19135,0.031227165179934735,-1.18,27029,53053,13485,4892,64.29,94339.0,
2024-01-29,FR,FreshBite,Classic,FB-CL-002,4.42,0,0.0,62.0,49.8,113615.67588061688,90213,38513,0.19705717979867826,0.08,22492,61661,16527,9256,59.3,93574.0,
2024-01-29,FR,FreshBite,Classic,FB-CL-003,4.05,0,0.0,71.0,64.3,111787.40373656858,79489,28689,0.07067333181862652,-0.09,12999,39244,11224,11747,56.59,80059.0,
2024-01-29,FR,FreshBite,Classic,FB-CL-004,5.33,0,0.0,78.4,63.6,106080.49800845415,73688,26298,0.12744262831995176,-0.27,8696,32858,3815,6876,55.66,68081.0,
2024-01-29,FR,FreshBite,Classic,FB-CL-005,3.95,0,0.0,69.7,53.4,115593.02040580827,65493,39962,0.2351185192655462,-0.08,16735,32620,7302,4212,42.1,66952.0,
2024-01-29,FR,FreshBite,Zero,FB-ZR-001,4.29,0,0.0,95.2,77.7,115961.48477549998,36487,23623,0.036395038406908053,-1.27,7598,23552,6197,2331,26.14,,36280.0
2024-01-29,FR,FreshBite,Zero,FB-ZR-002,4.77,0,0.0,70.3,54.4,134498.00616319073,35879,34857,0.09676391083945411,-1.33,5075,21985,3947,3361,21.19,,32420.0
2024-01-29,FR,FreshBite,Zero,FB-ZR-003,4.89,1,0.15,88.1,86.4,136276.48365739983,45299,12619,0.02752103981921339,-0.35,7066,22885,8754,2908,30.42,,49044.0
2024-01-29,FR,FreshBite,Zero,FB-ZR-004,4.44,0,0.0,100.0,75.5,124196.21172090413,34242,14423,0.26985817540455626,-0.89,9695,16311,1827,3887,24.7,,34946.0
2024-01-29,FR,FreshBite,Zero,FB-ZR-005,4.92,0,0.0,77.4,64.6,121160.52480939029,31892,21318,0.3255613076651541,-1.06,6428,15933,4936,4483,22.38,,32479.0
2024-01-29,BE,FreshBite,Classic,FB-CL-001,3.53,0,0.0,95.8,87.3,159391.4479495722,120555,22811,0.313768735898178,-0.13,30856,73709,20146,9110,66.17,113648.0,
2024-01-29,BE,FreshBite,Classic,FB-CL-002,5.02,0,0.0,63.6,47.1,137478.41259711975,82230,24708,0.04992172319318904,0.22,8690,49875,8383,4600,50.7,74834.0,
