Date,Country,Channel,Brand,SKU,Promo_Flag,Actual_Units,Naive_Forecast,MA_Forecast,SES_Forecast,HW_Forecast
2022-02-02,FR,Retail,NutriBox,NB-FR-005,0,97,97,90,81,98
2022-02-03,FR,Retail,NutriBox,NB-FR-005,0,127,127,127,126,130
2022-02-04,FR,Retail,NutriBox,NB-FR-005,0,64,64,61,53,59
2022-02-05,FR,Retail,NutriBox,NB-FR-005,0,103,103,95,91,91
2022-02-06,FR,Retail,NutriBox,NB-FR-005,0,90,90,64,60,61
2022-02-07,FR,Retail,NutriBox,NB-FR-005,0,75,75,84,83,94
2022-02-08,FR,Retail,NutriBox,NB-FR-005,0,76,76,91,78,101
2022-02-09,FR,Retail,NutriBox,NB-FR-005,0,110,110,91,93,91
2022-02-10,FR,Retail,NutriBox,NB-FR-005,0,99,99,95,115,88
2022-02-11,FR,Retail,NutriBox,NB-FR-005,0,119,119,134,139,135
2022-02-12,FR,Retail,NutriBox,NB-FR-005,0,102,102,90,80,89
2022-02-13,FR,Retail,NutriBox,NB-FR-005,0,82,82,99,91,100
2022-02-14,FR,Retail,NutriBox,NB-FR-005,0,120,120,125,124,134
2022-02-15,FR,Retail,NutriBox,NB-FR-005,0,84,84,86,81,96
2022-02-16,FR,Retail,NutriBox,NB-FR-005,1,152,152,147,164,151
2022-02-17,FR,Retail,NutriBox,NB-FR-005,0,110,110,119,111,107
2022-02-18,FR,Retail,NutriBox,NB-FR-005,0,75,75,93,81,93
2022-02-19,FR,Retail,NutriBox,NB-FR-005,0,70,70,76,61,79
2022-02-20,FR,Retail,NutriBox,NB-FR-005,0,75,75,72,60,86
2022-02-21,FR,Retail,NutriBox,NB-FR-005,0,106,106,107,99,83
2022-02-22,FR,Retail,NutriBox,NB-FR-005,0,128,128,120,119,115
2022-02-23,FR,Retail,NutriBox,NB-FR-005,0,84,84,76,76,79
2022-02-24,FR,Retail,NutriBox,NB-FR-005,0,87,87,100,86,87
2022-02-25,FR,Retail,NutriBox,NB-FR-005,0,126,126,126,136,130
2022-02-26,FR,Retail,NutriBox,NB-FR-005,0,97,97,95,83,104
2022-02-27,FR,Retail,NutriBox,NB-FR-005,0,116,116,102,89,103
2022-02-28,FR,Retail,NutriBox,NB-FR-005,0,95,95,93,98,102
2022-03-01,FR,Retail,NutriBox,NB-FR-005,0,91,91,82,76,85
2022-03-02,FR,Retail,NutriBox,NB-FR-005,0,62,62,72,64,67
2022-03-03,FR,Retail,NutriBox,NB-FR-005,0,71,71,86,63,75
2022-03-04,FR,Retail,NutriBox,NB-FR-005,0,108,108,99,81,85
2022-03-05,FR,Retail,NutriBox,NB-FR-005,0,95,95,82,98,82
2022-03-06,FR,Retail,NutriBox,NB-FR-005,0,115,115,115,121,118
2022-03-07,FR,Retail,NutriBox,NB-FR-005,0,111,111,117,98,111
2022-03-08,FR,Retail,NutriBox,NB-FR-005,0,100,100,98,107,93
2022-03-09,FR,Retail,NutriBox,NB-FR-005,0,98,98,96,87,94
2022-03-10,FR,Retail,NutriBox,NB-FR-005,0,85,85,101,102,74
2022-03-11,FR,Retail,NutriBox,NB-FR-005,0,109,109,126,118,110
2022-03-12,FR,Retail,NutriBox,NB-FR-005,0,90,90,93,80,98
2022-03-13,FR,Retail,NutriBox,NB-FR-005,0,36,36,35,37,41
2022-03-14,FR,Retail,NutriBox,NB-FR-005,0,113,113,133,134,137
2022-03-15,FR,Retail,NutriBox,NB-FR-005,0,59,59,72,81,75
2022-03-16,FR,Retail,NutriBox,NB-FR-005,0,85,85,80,71,79
2022-03-17,FR,Retail,NutriBox,NB-FR-005,0,82,82,75,73,85
2022-03-18,FR,Retail,NutriBox,NB-FR-005,0,63,63,72,65,70
2022-03-19,FR,Retail,NutriBox,NB-FR-005,0,128,128,121,112,102
2022-03-20,FR,Retail,NutriBox,NB-FR-005,0,59,59,55,55,47
2022-03-21,FR,Retail,NutriBox,NB-FR-005,0,124,124,119,108,131
2022-03-22,FR,Retail,NutriBox,NB-FR-005,0,109,109,126,104,124
2022-03-23,FR,Retail,NutriBox,NB-FR-005,0,115,115,98,107,106
2022-03-24,FR,Retail,NutriBox,NB-FR-005,0,128,128,109,102,113
2022-03-25,FR,Retail,NutriBox,NB-FR-005,0,115,115,103,106,100
2022-03-26,FR,Retail,NutriBox,NB-FR-005,0,72,72,70,69,73
2022-03-27,FR,Retail,NutriBox,NB-FR-005,1,179,179,172,199,184
2022-03-28,FR,Retail,NutriBox,NB-FR-005,0,75,75,68,64,59
2022-03-29,FR,Retail,NutriBox,NB-FR-005,0,53,53,50,49,52
2022-03-30,FR,Retail,NutriBox,NB-FR-005,0,96,96,105,120,115
2022-03-31,FR,Retail,NutriBox,NB-FR-005,0,105,105,102,108,95
2022-04-01,FR,Retail,NutriBox,NB-FR-005,0,138,138,128,128,145
2022-04-02,FR,Retail,NutriBox,NB-FR-005,0,83,83,97,108,114
2022-04-03,FR,Retail,NutriBox,NB-FR-005,0,97,97,82,70,89
2022-04-04,FR,Retail,NutriBox,NB-FR-005,0,72,72,80,75,63
2022-04-05,FR,Retail,NutriBox,NB-FR-005,0,99,99,89,93,99
2022-04-06,FR,Retail,NutriBox,NB-FR-005,0,114,114,95,110,84
2022-04-07,FR,Retail,NutriBox,NB-FR-005,0,147,147,124,107,119
2022-04-08,FR,Retail,NutriBox,NB-FR-005,0,93,93,95,99,87
2022-04-09,FR,Retail,NutriBox,NB-FR-005,0,100,100,100,97,110
2022-04-10,FR,Retail,NutriBox,NB-FR-005,1,177,177,162,171,167
2022-04-11,FR,Retail,NutriBox,NB-FR-005,1,112,112,131,123,135
2022-04-12,FR,Retail,NutriBox,NB-FR-005,0,108,108,107,100,117
2022-04-13,FR,Retail,NutriBox,NB-FR-005,0,90,90,88,94,88
2022-04-14,FR,Retail,NutriBox,NB-FR-005,0,137,137,130,128,132
2022-04-15,FR,Retail,NutriBox,NB-FR-005,0,149,149,128,128,130
2022-04-16,FR,Retail,NutriBox,NB-FR-005,0,58,58,54,50,54
2022-04-17,FR,Retail,NutriBox,NB-FR-005,0,110,110,113,95,120
2022-04-18,FR,Retail,NutriBox,NB-FR-005,0,114,114,116,106,109
2022-04-19,FR,Retail,NutriBox,NB-FR-005,0,95,95,102,97,112
2022-04-20,FR,Retail,NutriBox,NB-FR-005,0,112,112,112,108,96
2022-04-21,FR,Retail,NutriBox,NB-FR-005,0,70,70,81,87,86
2022-04-22,FR,Retail,NutriBox,NB-FR-005,0,130,130,114,128,133
2022-04-23,FR,Retail,NutriBox,NB-FR-005,0,75,75,82,90,105
2022-04-24,FR,Retail,NutriBox,NB-FR-005,0,100,100,94,90,86
2022-04-25,FR,Retail,NutriBox,NB-FR-005,0,98,98,83,85,90
2022-04-26,FR,Retail,NutriBox,NB-FR-005,0,126,126,121,111,135
2022-04-27,FR,Retail,NutriBox,NB-FR-005,0,77,77,76,67,87
2022-04-28,FR,Retail,NutriBox,NB-FR-005,0,55,55,75,75,70
2022-04-29,FR,Retail,NutriBox,NB-FR-005,1,150,150,150,178,141
2022-04-30,FR,Retail,NutriBox,NB-FR-005,0,132,132,116,105,131
2022-05-01,FR,Retail,NutriBox,NB-FR-005,0,100,100,99,93,91
2022-05-02,FR,Retail,NutriBox,NB-FR-005,1,161,161,170,186,151
2022-05-03,FR,Retail,NutriBox,NB-FR-005,0,64,64,68,74,69
2022-05-04,FR,Retail,NutriBox,NB-FR-005,0,113,113,100,105,130
2022-05-05,FR,Retail,NutriBox,NB-FR-005,0,101,101,110,115,122
2022-05-06,FR,Retail,NutriBox,NB-FR-005,0,119,119,111,106,116
2022-05-07,FR,Retail,NutriBox,NB-FR-005,0,84,84,73,73,69
2022-05-08,FR,Retail,NutriBox,NB-FR-005,0,101,101,92,85,82
2022-05-09,FR,Retail,NutriBox,NB-FR-005,1,174,174,152,157,165
2022-05-10,FR,Retail,NutriBox,NB-FR-005,0,98,98,84,88,99
2022-05-11,FR,Retail,NutriBox,NB-FR-005,0,131,131,137,116,152
2022-05-12,FR,Retail,NutriBox,NB-FR-005,1,142,142,142,137,128
2022-05-13,FR,Retail,NutriBox,NB-FR-005,0,155,155,160,152,178
2022-05-14,FR,Retail,NutriBox,NB-FR-005,0,115,115,97,99,109
2022-05-15,FR,Retail,NutriBox,NB-FR-005,0,103,103,118,102,128
2022-05-16,FR,Retail,NutriBox,NB-FR-005,0,86,86,77,82,85
2022-05-17,FR,Retail,NutriBox,NB-FR-005,0,73,73,91,106,93
2022-05-18,FR,Retail,NutriBox,NB-FR-005,0,87,87,90,95,91
2022-05-19,FR,Retail,NutriBox,NB-FR-005,1,148,148,156,131,142
2022-05-20,FR,Retail,NutriBox,NB-FR-005,0,112,112,112,112,106
2022-05-21,FR,Retail,NutriBox,NB-FR-005,0,94,94,94,90,98
2022-05-22,FR,Retail,NutriBox,NB-FR-005,0,85,85,98,88,91
2022-05-23,FR,Retail,NutriBox,NB-FR-005,0,130,130,101,99,100
2022-05-24,FR,Retail,NutriBox,NB-FR-005,0,117,117,107,103,115
2022-05-25,FR,Retail,NutriBox,NB-FR-005,0,94,94,104,79,104
2022-05-26,FR,Retail,NutriBox,NB-FR-005,0,93,93,108,96,89
2022-05-27,FR,Retail,NutriBox,NB-FR-005,0,147,147,130,118,130
2022-05-28,FR,Retail,NutriBox,NB-FR-005,0,61,61,60,61,78
2022-05-29,FR,Retail,NutriBox,NB-FR-005,0,116,116,100,114,94
2022-05-30,FR,Retail,NutriBox,NB-FR-005,0,81,81,73,81,79
2022-05-31,FR,Retail,NutriBox,NB-FR-005,0,104,104,103,125,95
2022-06-01,FR,Retail,NutriBox,NB-FR-005,0,148,148,153,153,175
2022-06-02,FR,Retail,NutriBox,NB-FR-005,0,129,129,122,129,122
2022-06-03,FR,Retail,NutriBox,NB-FR-005,1,235,235,237,236,178
2022-06-04,FR,Retail,NutriBox,NB-FR-005,0,129,129,114,105,116
2022-06-05,FR,Retail,NutriBox,NB-FR-005,0,130,130,155,122,147
2022-06-06,FR,Retail,NutriBox,NB-FR-005,0,122,122,121,105,139
2022-06-07,FR,Retail,NutriBox,NB-FR-005,0,155,155,159,150,165
2022-06-08,FR,Retail,NutriBox,NB-FR-005,0,147,147,157,159,172
2022-06-09,FR,Retail,NutriBox,NB-FR-005,0,149,149,128,139,151
2022-06-10,FR,Retail,NutriBox,NB-FR-005,0,146,146,143,152,145
2022-06-11,FR,Retail,NutriBox,NB-FR-005,0,138,138,143,118,140
2022-06-12,FR,Retail,NutriBox,NB-FR-005,0,108,108,113,114,109
2022-06-13,FR,Retail,NutriBox,NB-FR-005,0,185,185,192,179,206
2022-06-14,FR,Retail,NutriBox,NB-FR-005,0,159,159,139,167,162
2022-06-15,FR,Retail,NutriBox,NB-FR-005,0,137,137,160,128,146
2022-06-16,FR,Retail,NutriBox,NB-FR-005,0,159,159,133,162,161
2022-06-17,FR,Retail,NutriBox,NB-FR-005,0,116,116,123,109,134
2022-06-18,FR,Retail,NutriBox,NB-FR-005,0,102,102,102,113,86
2022-06-19,FR,Retail,NutriBox,NB-FR-005,0,182,182,172,177,213
2022-06-20,FR,Retail,NutriBox,NB-FR-005,0,153,153,139,141,155
2022-06-21,FR,Retail,NutriBox,NB-FR-005,1,151,151,177,153,170
2022-06-22,FR,Retail,NutriBox,NB-FR-005,0,97,97,96,85,94
2022-06-23,FR,Retail,NutriBox,NB-FR-005,1,165,165,173,162,163
2022-06-24,FR,Retail,NutriBox,NB-FR-005,0,142,142,153,144,141
2022-06-25,FR,Retail,NutriBox,NB-FR-005,1,142,142,131,149,158
2022-06-26,FR,Retail,NutriBox,NB-FR-005,0,140,140,133,129,101
2022-06-27,FR,Retail,NutriBox,NB-FR-005,0,133,133,128,120,113
2022-06-28,FR,Retail,NutriBox,NB-FR-005,0,120,120,127,133,128
2022-06-29,FR,Retail,NutriBox,NB-FR-005,0,169,169,171,157,191
2022-06-30,FR,Retail,NutriBox,NB-FR-005,0,134,134,147,148,142
2022-07-01,FR,Retail,NutriBox,NB-FR-005,0,162,162,154,155,143
2022-07-02,FR,Retail,NutriBox,NB-FR-005,0,111,111,119,115,102
2022-07-03,FR,Retail,NutriBox,NB-FR-005,1,243,243,275,228,225
2022-07-04,FR,Retail,NutriBox,NB-FR-005,0,180,180,179,178,167
2022-07-05,FR,Retail,NutriBox,NB-FR-005,0,160,160,139,142,146
2022-07-06,FR,Retail,NutriBox,NB-FR-005,1,237,237,225,211,216
2022-07-07,FR,Retail,NutriBox,NB-FR-005,0,101,101,106,114,126
2022-07-08,FR,Retail,NutriBox,NB-FR-005,0,136,136,173,131,170
2022-07-09,FR,Retail,NutriBox,NB-FR-005,0,163,163,155,136,149
2022-07-10,FR,Retail,NutriBox,NB-FR-005,0,91,91,93,79,90
2022-07-11,FR,Retail,NutriBox,NB-FR-005,0,158,158,192,175,200
2022-07-12,FR,Retail,NutriBox,NB-FR-005,0,173,173,147,128,174
2022-07-13,FR,Retail,NutriBox,NB-FR-005,0,169,169,158,152,158
2022-07-14,FR,Retail,NutriBox,NB-FR-005,0,191,191,171,179,175
2022-07-15,FR,Retail,NutriBox,NB-FR-005,0,162,162,139,165,140
2022-07-16,FR,Retail,NutriBox,NB-FR-005,0,140,140,128,116,147
2022-07-17,FR,Retail,NutriBox,NB-FR-005,0,140,140,161,156,166
2022-07-18,FR,Retail,NutriBox,NB-FR-005,0,137,137,133,127,140
2022-07-19,FR,Retail,NutriBox,NB-FR-005,0,71,71,62,75,65
2022-07-20,FR,Retail,NutriBox,NB-FR-005,0,119,119,114,133,124
2022-07-21,FR,Retail,NutriBox,NB-FR-005,0,167,167,144,154,137
2022-07-22,FR,Retail,NutriBox,NB-FR-005,0,160,160,163,177,180
2022-07-23,FR,Retail,NutriBox,NB-FR-005,0,137,137,137,158,145
2022-07-24,FR,Retail,NutriBox,NB-FR-005,0,107,107,104,103,123
2022-07-25,FR,Retail,NutriBox,NB-FR-005,0,138,138,120,137,156
2022-07-26,FR,Retail,NutriBox,NB-FR-005,1,233,233,222,211,208
2022-07-27,FR,Retail,NutriBox,NB-FR-005,0,138,138,131,117,107
2022-07-28,FR,Retail,NutriBox,NB-FR-005,1,179,179,171,190,180
2022-07-29,FR,Retail,NutriBox,NB-FR-005,0,124,124,121,126,135
2022-07-30,FR,Retail,NutriBox,NB-FR-005,0,164,164,138,131,142
2022-07-31,FR,Retail,NutriBox,NB-FR-005,0,90,90,97,110,86
2022-08-01,FR,Retail,NutriBox,NB-FR-005,0,90,90,83,74,104
2022-08-02,FR,Retail,NutriBox,NB-FR-005,0,134,134,134,116,138
2022-08-03,FR,Retail,NutriBox,NB-FR-005,0,125,125,150,124,137
2022-08-04,FR,Retail,NutriBox,NB-FR-005,0,184,184,200,171,193
2022-08-05,FR,Retail,NutriBox,NB-FR-005,0,105,105,107,120,109
2022-08-06,FR,Retail,NutriBox,NB-FR-005,0,125,125,117,117,112
2022-08-07,FR,Retail,NutriBox,NB-FR-005,0,141,141,136,126,133
2022-08-08,FR,Retail,NutriBox,NB-FR-005,0,121,121,125,116,139
2022-08-09,FR,Retail,NutriBox,NB-FR-005,0,167,167,155,152,142
2022-08-10,FR,Retail,NutriBox,NB-FR-005,0,84,84,88,79,88
2022-08-11,FR,Retail,NutriBox,NB-FR-005,0,135,135,124,124,147
2022-08-12,FR,Retail,NutriBox,NB-FR-005,0,128,128,127,127,129
2022-08-13,FR,Retail,NutriBox,NB-FR-005,0,88,88,89,76,76
2022-08-14,FR,Retail,NutriBox,NB-FR-005,0,205,205,183,176,179
2022-08-15,FR,Retail,NutriBox,NB-FR-005,0,194,194,181,200,169
2022-08-16,FR,Retail,NutriBox,NB-FR-005,0,176,176,184,174,170
2022-08-17,FR,Retail,NutriBox,NB-FR-005,0,135,135,156,126,137
2022-08-18,FR,Retail,NutriBox,NB-FR-005,0,177,177,187,175,205
2022-08-19,FR,Retail,NutriBox,NB-FR-005,0,162,162,164,140,142
2022-08-20,FR,Retail,NutriBox,NB-FR-005,0,147,147,148,144,182
2022-08-21,FR,Retail,NutriBox,NB-FR-005,0,159,159,151,161,150
2022-08-22,FR,Retail,NutriBox,NB-FR-005,0,112,112,152,146,125
2022-08-23,FR,Retail,NutriBox,NB-FR-005,0,195,195,177,174,190
2022-08-24,FR,Retail,NutriBox,NB-FR-005,0,160,160,164,146,173
2022-08-25,FR,Retail,NutriBox,NB-FR-005,1,234,234,213,228,245
2022-08-26,FR,Retail,NutriBox,NB-FR-005,1,206,206,229,208,198
2022-08-27,FR,Retail,NutriBox,NB-FR-005,1,190,190,199,208,204
2022-08-28,FR,Retail,NutriBox,NB-FR-005,0,151,151,153,171,166
2022-08-29,FR,Retail,NutriBox,NB-FR-005,0,138,138,135,116,130
2022-08-30,FR,Retail,NutriBox,NB-FR-005,0,138,138,130,146,102
2022-08-31,FR,Retail,NutriBox,NB-FR-005,0,185,185,165,167,186
2022-09-01,FR,Retail,NutriBox,NB-FR-005,0,75,75,75,70,71
2022-09-02,FR,Retail,NutriBox,NB-FR-005,0,97,97,84,82,90
2022-09-03,FR,Retail,NutriBox,NB-FR-005,0,127,127,123,113,110
2022-09-04,FR,Retail,NutriBox,NB-FR-005,0,85,85,91,94,86
2022-09-05,FR,Retail,NutriBox,NB-FR-005,0,141,141,128,135,131
2022-09-06,FR,Retail,NutriBox,NB-FR-005,0,71,71,80,82,83
2022-09-07,FR,Retail,NutriBox,NB-FR-005,0,91,91,93,80,82
2022-09-08,FR,Retail,NutriBox,NB-FR-005,1,224,224,208,188,260
2022-09-09,FR,Retail,NutriBox,NB-FR-005,0,136,136,125,131,120
2022-09-10,FR,Retail,NutriBox,NB-FR-005,0,108,108,114,117,123
2022-09-11,FR,Retail,NutriBox,NB-FR-005,0,71,71,67,69,69
2022-09-12,FR,Retail,NutriBox,NB-FR-005,0,109,109,94,107,93
2022-09-13,FR,Retail,NutriBox,NB-FR-005,0,115,115,105,112,111
2022-09-14,FR,Retail,NutriBox,NB-FR-005,0,131,131,120,121,129
2022-09-15,FR,Retail,NutriBox,NB-FR-005,0,119,119,111,115,132
2022-09-16,FR,Retail,NutriBox,NB-FR-005,0,128,128,115,111,134
2022-09-17,FR,Retail,NutriBox,NB-FR-005,0,128,128,121,124,110
2022-09-18,FR,Retail,NutriBox,NB-FR-005,0,83,83,82,78,91
2022-09-19,FR,Retail,NutriBox,NB-FR-005,0,102,102,118,112,125
2022-09-20,FR,Retail,NutriBox,NB-FR-005,0,52,52,60,67,69
2022-09-21,FR,Retail,NutriBox,NB-FR-005,0,85,85,102,100,96
2022-09-22,FR,Retail,NutriBox,NB-FR-005,0,70,70,76,76,77
2022-09-23,FR,Retail,NutriBox,NB-FR-005,0,145,145,127,139,116
2022-09-24,FR,Retail,NutriBox,NB-FR-005,0,126,126,126,122,143
2022-09-25,FR,Retail,NutriBox,NB-FR-005,0,95,95,89,87,80
2022-09-26,FR,Retail,NutriBox,NB-FR-005,0,97,97,86,99,100
2022-09-27,FR,Retail,NutriBox,NB-FR-005,0,102,102,101,114,119
2022-09-28,FR,Retail,NutriBox,NB-FR-005,1,127,127,122,133,131
2022-09-29,FR,Retail,NutriBox,NB-FR-005,0,113,113,115,115,124
2022-09-30,FR,Retail,NutriBox,NB-FR-005,0,93,93,81,91,106
2022-10-01,FR,Retail,NutriBox,NB-FR-005,0,114,114,108,111,106
2022-10-02,FR,Retail,NutriBox,NB-FR-005,0,87,87,104,91,86
2022-10-03,FR,Retail,NutriBox,NB-FR-005,0,133,133,131,142,134
2022-10-04,FR,Retail,NutriBox,NB-FR-005,0,122,122,121,110,112
2022-10-05,FR,Retail,NutriBox,NB-FR-005,1,99,99,98,101,108
2022-10-06,FR,Retail,NutriBox,NB-FR-005,0,126,126,132,120,138
2022-10-07,FR,Retail,NutriBox,NB-FR-005,0,88,88,98,101,104
2022-10-08,FR,Retail,NutriBox,NB-FR-005,0,136,136,118,118,137
2022-10-09,FR,Retail,NutriBox,NB-FR-005,0,110,110,108,110,121
2022-10-10,FR,Retail,NutriBox,NB-FR-005,0,105,105,94,88,90
2022-10-11,FR,Retail,NutriBox,NB-FR-005,0,141,141,148,139,148
2022-10-12,FR,Retail,NutriBox,NB-FR-005,0,151,151,142,145,167
2022-10-13,FR,Retail,NutriBox,NB-FR-005,0,120,120,110,96,125
2022-10-14,FR,Retail,NutriBox,NB-FR-005,0,109,109,123,123,129
2022-10-15,FR,Retail,NutriBox,NB-FR-005,0,98,98,108,105,107
2022-10-16,FR,Retail,NutriBox,NB-FR-005,0,116,116,109,106,102
2022-10-17,FR,Retail,NutriBox,NB-FR-005,0,80,80,77,80,79
2022-10-18,FR,Retail,NutriBox,NB-FR-005,0,61,61,57,65,55
2022-10-19,FR,Retail,NutriBox,NB-FR-005,0,94,94,84,100,80
2022-10-20,FR,Retail,NutriBox,NB-FR-005,0,81,81,93,96,100
2022-10-21,FR,Retail,NutriBox,NB-FR-005,0,129,129,150,148,143
2022-10-22,FR,Retail,NutriBox,NB-FR-005,0,119,119,137,133,125
2022-10-23,FR,Retail,NutriBox,NB-FR-005,0,79,79,87,89,87
2022-10-24,FR,Retail,NutriBox,NB-FR-005,0,110,110,113,91,100
2022-10-25,FR,Retail,NutriBox,NB-FR-005,0,89,89,101,94,101
2022-10-26,FR,Retail,NutriBox,NB-FR-005,0,147,147,146,158,170
2022-10-27,FR,Retail,NutriBox,NB-FR-005,0,74,74,59,57,64
2022-10-28,FR,Retail,NutriBox,NB-FR-005,1,163,163,175,192,157
2022-10-29,FR,Retail,NutriBox,NB-FR-005,0,95,95,82,79,96
2022-10-30,FR,Retail,NutriBox,NB-FR-005,0,108,108,107,105,127
2022-10-31,FR,Retail,NutriBox,NB-FR-005,0,105,105,108,105,92
2022-11-01,FR,Retail,NutriBox,NB-FR-005,1,246,246,222,209,209
2022-11-02,FR,Retail,NutriBox,NB-FR-005,0,131,131,168,149,199
2022-11-03,FR,Retail,NutriBox,NB-FR-005,0,125,125,152,149,121
2022-11-04,FR,Retail,NutriBox,NB-FR-005,0,140,140,129,137,122
2022-11-05,FR,Retail,NutriBox,NB-FR-005,0,155,155,139,159,147
2022-11-06,FR,Retail,NutriBox,NB-FR-005,0,132,132,132,134,123
2022-11-07,FR,Retail,NutriBox,NB-FR-005,0,125,125,144,141,136
2022-11-08,FR,Retail,NutriBox,NB-FR-005,0,157,157,146,135,151
2022-11-09,FR,Retail,NutriBox,NB-FR-005,0,162,162,195,201,203
2022-11-10,FR,Retail,NutriBox,NB-FR-005,0,157,157,145,148,156
2022-11-11,FR,Retail,NutriBox,NB-FR-005,0,110,110,117,108,121
2022-11-12,FR,Retail,NutriBox,NB-FR-005,0,104,104,102,98,102
2022-11-13,FR,Retail,NutriBox,NB-FR-005,0,121,121,115,100,143
2022-11-14,FR,Retail,NutriBox,NB-FR-005,0,158,158,160,130,169
2022-11-15,FR,Retail,NutriBox,NB-FR-005,0,140,140,135,124,119
2022-11-16,FR,Retail,NutriBox,NB-FR-005,0,107,107,98,106,106
2022-11-17,FR,Retail,NutriBox,NB-FR-005,1,131,131,132,123,126
2022-11-18,FR,Retail,NutriBox,NB-FR-005,0,122,122,132,135,138
2022-11-19,FR,Retail,NutriBox,NB-FR-005,0,118,118,132,127,136
2022-11-20,FR,Retail,NutriBox,NB-FR-005,0,144,144,124,116,141
2022-11-21,FR,Retail,NutriBox,NB-FR-005,0,147,147,154,128,143
2022-11-22,FR,Retail,NutriBox,NB-FR-005,1,187,187,170,157,178
2022-11-23,FR,Retail,NutriBox,NB-FR-005,0,114,114,112,108,96
2022-11-24,FR,Retail,NutriBox,NB-FR-005,0,97,97,101,101,105
2022-11-25,FR,Retail,NutriBox,NB-FR-005,0,176,176,174,158,151
2022-11-26,FR,Retail,NutriBox,NB-FR-005,0,185,185,184,154,173
2022-11-27,FR,Retail,NutriBox,NB-FR-005,1,246,246,248,227,257
2022-11-28,FR,Retail,NutriBox,NB-FR-005,0,135,135,121,122,109
2022-11-29,FR,Retail,NutriBox,NB-FR-005,0,196,196,167,147,183
2022-11-30,FR,Retail,NutriBox,NB-FR-005,0,128,128,141,134,140
2022-12-01,FR,Retail,NutriBox,NB-FR-005,0,143,143,129,127,151
2022-12-02,FR,Retail,NutriBox,NB-FR-005,0,131,131,135,131,127
2022-12-03,FR,Retail,NutriBox,NB-FR-005,0,150,150,161,158,165
2022-12-04,FR,Retail,NutriBox,NB-FR-005,0,65,65,72,62,70
2022-12-05,FR,Retail,NutriBox,NB-FR-005,1,176,176,195,178,201
2022-12-06,FR,Retail,NutriBox,NB-FR-005,0,148,148,172,182,189
2022-12-07,FR,Retail,NutriBox,NB-FR-005,0,163,163,171,181,184
2022-12-08,FR,Retail,NutriBox,NB-FR-005,0,115,115,117,102,101
2022-12-09,FR,Retail,NutriBox,NB-FR-005,0,193,193,205,188,219
2022-12-10,FR,Retail,NutriBox,NB-FR-005,0,151,151,138,130,133
2022-12-11,FR,Retail,NutriBox,NB-FR-005,0,152,152,139,133,150
2022-12-12,FR,Retail,NutriBox,NB-FR-005,0,111,111,122,108,106
2022-12-13,FR,Retail,NutriBox,NB-FR-005,0,167,167,174,148,188
2022-12-14,FR,Retail,NutriBox,NB-FR-005,0,93,93,99,104,95
2022-12-15,FR,Retail,NutriBox,NB-FR-005,0,150,150,136,137,102
2022-12-16,FR,Retail,NutriBox,NB-FR-005,0,140,140,146,149,137
2022-12-17,FR,Retail,NutriBox,NB-FR-005,0,142,142,130,134,98
2022-12-18,FR,Retail,NutriBox,NB-FR-005,0,161,161,158,152,160
2022-12-19,FR,Retail,NutriBox,NB-FR-005,0,168,168,139,150,159
2022-12-20,FR,Retail,NutriBox,NB-FR-005,0,141,141,145,143,142
2022-12-21,FR,Retail,NutriBox,NB-FR-005,0,140,140,148,133,149
2022-12-22,FR,Retail,NutriBox,NB-FR-005,0,120,120,110,121,131
2022-12-23,FR,Retail,NutriBox,NB-FR-005,0,145,145,145,140,131
2022-12-24,FR,Retail,NutriBox,NB-FR-005,0,193,193,164,187,188
2022-12-25,FR,Retail,NutriBox,NB-FR-005,0,142,142,143,150,141
2022-12-26,FR,Retail,NutriBox,NB-FR-005,0,142,142,139,141,137
2022-12-27,FR,Retail,NutriBox,NB-FR-005,0,134,134,128,125,133
2022-12-28,FR,Retail,NutriBox,NB-FR-005,0,154,154,160,159,160
2022-12-29,FR,Retail,NutriBox,NB-FR-005,1,193,193,187,184,173
2022-12-30,FR,Retail,NutriBox,NB-FR-005,0,195,195,180,194,152
2022-12-31,FR,Retail,NutriBox,NB-FR-005,0,107,107,132,119,134
2023-01-01,FR,Retail,NutriBox,NB-FR-005,0,75,75,86,90,78
2023-01-02,FR,Retail,NutriBox,NB-FR-005,0,127,127,112,113,105
2023-01-03,FR,Retail,NutriBox,NB-FR-005,0,119,119,115,123,144
2023-01-04,FR,Retail,NutriBox,NB-FR-005,0,70,70,51,59,55
2023-01-05,FR,Retail,NutriBox,NB-FR-005,0,84,84,102,80,83
2023-01-06,FR,Retail,NutriBox,NB-FR-005,0,151,151,121,119,129
2023-01-07,FR,Retail,NutriBox,NB-FR-005,0,110,110,105,112,107
2023-01-08,FR,Retail,NutriBox,NB-FR-005,0,121,121,121,110,136
2023-01-09,FR,Retail,NutriBox,NB-FR-005,0,80,80,75,72,65
2023-01-10,FR,Retail,NutriBox,NB-FR-005,0,90,90,87,91,99
2023-01-11,FR,Retail,NutriBox,NB-FR-005,0,106,106,129,123,110
2023-01-12,FR,Retail,NutriBox,NB-FR-005,0,125,125,121,124,138
2023-01-13,FR,Retail,NutriBox,NB-FR-005,1,115,115,114,112,143
2023-01-14,FR,Retail,NutriBox,NB-FR-005,0,64,64,54,55,56
2023-01-15,FR,Retail,NutriBox,NB-FR-005,0,104,104,93,99,98
