Date,Warehouse_ID,SKU,Inbound_Units,Outbound_Units,Coverage_Days,OOS_Flag,LeadTime_Signal_Days
2023-09-19,WH_9,ECO100,169,332,35,0,11
2023-09-19,WH_9,ECO250,82,459,4,0,8
2023-09-19,WH_9,ECO500,194,217,20,0,9
2023-09-19,WH_9,ECOBIO1L,495,552,10,0,2
2023-09-19,WH_10,ECO100,47,38,7,0,4
2023-09-19,WH_10,ECO250,135,287,18,0,9
2023-09-19,WH_10,ECO500,410,24,18,0,3
2023-09-19,WH_10,ECOBIO1L,436,533,39,0,11
2023-09-19,WH_11,ECO100,299,207,29,0,2
2023-09-19,WH_11,ECO250,22,537,21,0,3
2023-09-19,WH_11,ECO500,220,627,31,0,11
2023-09-19,WH_11,ECOBIO1L,47,149,44,0,4
2023-09-19,WH_12,ECO100,403,162,3,0,6
2023-09-19,WH_12,ECO250,401,610,3,0,11
2023-09-19,WH_12,ECO500,10,106,20,0,9
2023-09-19,WH_12,ECOBIO1L,212,242,15,0,8
2023-09-20,WH_1,ECO100,323,176,33,0,7
2023-09-20,WH_1,ECO250,311,271,3,0,8
2023-09-20,WH_1,ECO500,405,755,7,0,11
2023-09-20,WH_1,ECOBIO1L,133,300,16,0,6
2023-09-20,WH_2,ECO100,382,329,14,0,9
2023-09-20,WH_2,ECO250,371,352,21,0,7
2023-09-20,WH_2,ECO500,353,260,14,0,7
2023-09-20,WH_2,ECOBIO1L,208,655,19,1,5
2023-09-20,WH_3,ECO100,161,608,4,0,3
2023-09-20,WH_3,ECO250,136,484,17,1,11
2023-09-20,WH_3,ECO500,219,32,14,0,9
2023-09-20,WH_3,ECOBIO1L,85,586,12,0,10
2023-09-20,WH_4,ECO100,63,774,38,0,6
2023-09-20,WH_4,ECO250,364,747,38,0,8
2023-09-20,WH_4,ECO500,381,317,42,0,5
2023-09-20,WH_4,ECOBIO1L,470,640,15,0,10
2023-09-20,WH_5,ECO100,280,713,43,0,6
2023-09-20,WH_5,ECO250,431,497,30,0,2
2023-09-20,WH_5,ECO500,358,644,11,0,2
2023-09-20,WH_5,ECOBIO1L,294,401,21,1,10
2023-09-20,WH_6,ECO100,394,689,37,0,4
2023-09-20,WH_6,ECO250,487,34,6,1,8
2023-09-20,WH_6,ECO500,360,98,29,0,4
2023-09-20,WH_6,ECOBIO1L,285,734,38,0,11
2023-09-20,WH_7,ECO100,196,786,33,0,9
2023-09-20,WH_7,ECO250,113,651,22,1,10
2023-09-20,WH_7,ECO500,363,182,36,0,11
2023-09-20,WH_7,ECOBIO1L,90,652,39,0,3
2023-09-20,WH_8,ECO100,191,742,4,0,7
2023-09-20,WH_8,ECO250,302,651,37,0,2
2023-09-20,WH_8,ECO500,464,674,35,0,7
2023-09-20,WH_8,ECOBIO1L,171,616,23,1,2
2023-09-20,WH_9,ECO100,400,47,6,0,6
2023-09-20,WH_9,ECO250,0,778,16,0,3
2023-09-20,WH_9,ECO500,32,473,13,0,8
2023-09-20,WH_9,ECOBIO1L,358,413,41,0,5
2023-09-20,WH_10,ECO100,261,123,44,0,5
2023-09-20,WH_10,ECO250,129,126,21,0,5
2023-09-20,WH_10,ECO500,222,78,16,0,4
2023-09-20,WH_10,ECOBIO1L,143,118,23,0,2
2023-09-20,WH_11,ECO100,326,272,38,0,9
2023-09-20,WH_11,ECO250,185,178,17,0,2
2023-09-20,WH_11,ECO500,11,59,10,0,3
2023-09-20,WH_11,ECOBIO1L,396,177,22,0,6
2023-09-20,WH_12,ECO100,394,741,10,0,4
2023-09-20,WH_12,ECO250,142,338,15,0,8
2023-09-20,WH_12,ECO500,409,256,31,1,5
2023-09-20,WH_12,ECOBIO1L,306,228,36,0,10
2023-09-21,WH_1,ECO100,308,304,9,0,9
2023-09-21,WH_1,ECO250,244,234,44,0,2
2023-09-21,WH_1,ECO500,112,224,20,0,8
2023-09-21,WH_1,ECOBIO1L,61,42,37,1,2
2023-09-21,WH_2,ECO100,104,425,18,0,8
2023-09-21,WH_2,ECO250,233,791,28,0,11
2023-09-21,WH_2,ECO500,429,650,28,0,2
2023-09-21,WH_2,ECOBIO1L,49,563,19,0,5
2023-09-21,WH_3,ECO100,65,483,1,0,8
2023-09-21,WH_3,ECO250,405,41,31,0,4
2023-09-21,WH_3,ECO500,410,174,35,0,5
2023-09-21,WH_3,ECOBIO1L,246,36,3,0,3
2023-09-21,WH_4,ECO100,363,420,17,0,10
2023-09-21,WH_4,ECO250,198,233,2,0,3
2023-09-21,WH_4,ECO500,337,219,12,0,6
2023-09-21,WH_4,ECOBIO1L,14,422,24,0,9
2023-09-21,WH_5,ECO100,468,259,28,1,3
2023-09-21,WH_5,ECO250,40,614,13,0,11
2023-09-21,WH_5,ECO500,368,540,25,0,9
2023-09-21,WH_5,ECOBIO1L,472,141,36,0,2
2023-09-21,WH_6,ECO100,246,40,24,0,2
2023-09-21,WH_6,ECO250,91,454,30,0,4
2023-09-21,WH_6,ECO500,421,78,40,0,9
2023-09-21,WH_6,ECOBIO1L,296,579,18,0,2
2023-09-21,WH_7,ECO100,393,592,6,0,8
2023-09-21,WH_7,ECO250,256,141,39,0,2
2023-09-21,WH_7,ECO500,386,183,20,0,4
2023-09-21,WH_7,ECOBIO1L,358,81,26,0,9
2023-09-21,WH_8,ECO100,13,243,22,0,8
2023-09-21,WH_8,ECO250,79,82,32,0,7
2023-09-21,WH_8,ECO500,412,663,17,0,4
2023-09-21,WH_8,ECOBIO1L,318,11,11,1,4
2023-09-21,WH_9,ECO100,340,772,9,0,6
2023-09-21,WH_9,ECO250,405,516,11,0,2
2023-09-21,WH_9,ECO500,377,376,44,0,8
2023-09-21,WH_9,ECOBIO1L,393,628,15,0,10
2023-09-21,WH_10,ECO100,147,193,17,0,11
2023-09-21,WH_10,ECO250,354,651,20,0,3
2023-09-21,WH_10,ECO500,350,340,1,0,8
2023-09-21,WH_10,ECOBIO1L,285,719,19,0,10
2023-09-21,WH_11,ECO100,181,592,6,1,5
2023-09-21,WH_11,ECO250,272,55,9,0,5
2023-09-21,WH_11,ECO500,329,608,39,0,10
2023-09-21,WH_11,ECOBIO1L,315,75,27,0,3
2023-09-21,WH_12,ECO100,166,458,36,0,9
2023-09-21,WH_12,ECO250,322,485,12,0,8
2023-09-21,WH_12,ECO500,298,674,31,0,8
2023-09-21,WH_12,ECOBIO1L,46,39,17,0,3
2023-09-22,WH_1,ECO100,183,574,32,0,8
2023-09-22,WH_1,ECO250,235,335,37,0,2
2023-09-22,WH_1,ECO500,495,604,34,0,5
2023-09-22,WH_1,ECOBIO1L,443,484,20,0,10
2023-09-22,WH_2,ECO100,284,24,15,0,3
2023-09-22,WH_2,ECO250,393,369,1,0,2
2023-09-22,WH_2,ECO500,441,537,24,0,8
2023-09-22,WH_2,ECOBIO1L,309,215,38,0,5
2023-09-22,WH_3,ECO100,290,132,29,0,4
2023-09-22,WH_3,ECO250,170,335,28,0,5
2023-09-22,WH_3,ECO500,91,258,22,0,7
2023-09-22,WH_3,ECOBIO1L,90,552,35,0,11
2023-09-22,WH_4,ECO100,54,414,1,0,8
2023-09-22,WH_4,ECO250,106,135,4,0,6
2023-09-22,WH_4,ECO500,222,626,18,0,4
2023-09-22,WH_4,ECOBIO1L,395,482,2,0,7
2023-09-22,WH_5,ECO100,192,160,1,0,10
2023-09-22,WH_5,ECO250,233,348,4,0,9
2023-09-22,WH_5,ECO500,210,558,37,0,11
2023-09-22,WH_5,ECOBIO1L,79,455,43,0,5
2023-09-22,WH_6,ECO100,300,583,11,0,10
2023-09-22,WH_6,ECO250,7,635,26,0,11
2023-09-22,WH_6,ECO500,472,665,20,0,6
2023-09-22,WH_6,ECOBIO1L,27,74,38,0,4
2023-09-22,WH_7,ECO100,455,600,28,0,4
2023-09-22,WH_7,ECO250,486,632,39,0,9
2023-09-22,WH_7,ECO500,8,250,34,0,5
2023-09-22,WH_7,ECOBIO1L,122,608,34,0,3
2023-09-22,WH_8,ECO100,116,711,30,0,2
2023-09-22,WH_8,ECO250,32,208,34,0,8
2023-09-22,WH_8,ECO500,167,385,37,0,3
2023-09-22,WH_8,ECOBIO1L,153,717,32,0,2
2023-09-22,WH_9,ECO100,66,362,7,0,7
2023-09-22,WH_9,ECO250,490,203,28,0,8
2023-09-22,WH_9,ECO500,156,422,13,0,3
2023-09-22,WH_9,ECOBIO1L,333,135,2,0,5
2023-09-22,WH_10,ECO100,379,463,32,0,10
2023-09-22,WH_10,ECO250,344,615,22,0,7
2023-09-22,WH_10,ECO500,427,82,12,0,8
2023-09-22,WH_10,ECOBIO1L,38,82,36,0,7
2023-09-22,WH_11,ECO100,304,182,15,0,11
2023-09-22,WH_11,ECO250,272,150,27,0,3
2023-09-22,WH_11,ECO500,142,663,25,0,5
2023-09-22,WH_11,ECOBIO1L,39,276,18,0,9
2023-09-22,WH_12,ECO100,203,238,2,0,4
2023-09-22,WH_12,ECO250,372,383,33,0,8
2023-09-22,WH_12,ECO500,58,631,26,0,10
2023-09-22,WH_12,ECOBIO1L,336,725,24,0,8
2023-09-23,WH_1,ECO100,209,681,27,0,4
2023-09-23,WH_1,ECO250,188,788,8,0,9
2023-09-23,WH_1,ECO500,425,33,32,0,3
2023-09-23,WH_1,ECOBIO1L,308,541,41,0,11
2023-09-23,WH_2,ECO100,109,701,34,0,2
2023-09-23,WH_2,ECO250,375,23,39,0,4
2023-09-23,WH_2,ECO500,492,494,38,0,9
2023-09-23,WH_2,ECOBIO1L,182,564,30,0,3
2023-09-23,WH_3,ECO100,323,500,42,0,4
2023-09-23,WH_3,ECO250,430,112,23,0,3
2023-09-23,WH_3,ECO500,203,717,6,0,11
2023-09-23,WH_3,ECOBIO1L,71,498,25,0,4
2023-09-23,WH_4,ECO100,397,730,1,0,3
2023-09-23,WH_4,ECO250,233,270,17,0,4
2023-09-23,WH_4,ECO500,458,798,7,0,10
2023-09-23,WH_4,ECOBIO1L,465,120,12,0,5
2023-09-23,WH_5,ECO100,420,721,12,0,8
2023-09-23,WH_5,ECO250,108,534,34,1,11
2023-09-23,WH_5,ECO500,84,773,35,0,11
2023-09-23,WH_5,ECOBIO1L,314,639,17,0,2
2023-09-23,WH_6,ECO100,322,285,35,0,5
2023-09-23,WH_6,ECO250,186,93,28,1,5
2023-09-23,WH_6,ECO500,34,467,7,0,11
2023-09-23,WH_6,ECOBIO1L,344,219,14,0,3
2023-09-23,WH_7,ECO100,464,775,38,0,6
2023-09-23,WH_7,ECO250,58,601,41,0,6
2023-09-23,WH_7,ECO500,104,720,2,0,6
2023-09-23,WH_7,ECOBIO1L,460,64,38,0,8
2023-09-23,WH_8,ECO100,488,709,30,0,10
2023-09-23,WH_8,ECO250,162,677,27,0,2
2023-09-23,WH_8,ECO500,97,547,9,0,9
2023-09-23,WH_8,ECOBIO1L,259,752,2,0,9
2023-09-23,WH_9,ECO100,153,735,26,1,7
2023-09-23,WH_9,ECO250,27,257,22,0,3
2023-09-23,WH_9,ECO500,167,502,3,0,9
2023-09-23,WH_9,ECOBIO1L,334,380,21,0,6
2023-09-23,WH_10,ECO100,61,251,44,0,7
2023-09-23,WH_10,ECO250,401,321,23,0,8
2023-09-23,WH_10,ECO500,33,45,12,0,11
2023-09-23,WH_10,ECOBIO1L,406,727,13,0,8
2023-09-23,WH_11,ECO100,269,552,42,0,9
2023-09-23,WH_11,ECO250,418,738,14,0,3
2023-09-23,WH_11,ECO500,92,341,31,0,2
2023-09-23,WH_11,ECOBIO1L,257,684,2,0,2
2023-09-23,WH_12,ECO100,98,196,18,0,9
2023-09-23,WH_12,ECO250,356,434,42,0,2
2023-09-23,WH_12,ECO500,87,510,11,0,10
2023-09-23,WH_12,ECOBIO1L,440,128,29,0,10
2023-09-24,WH_1,ECO100,494,101,15,0,11
2023-09-24,WH_1,ECO250,18,425,27,0,2
2023-09-24,WH_1,ECO500,255,615,14,0,6
2023-09-24,WH_1,ECOBIO1L,103,522,36,0,4
2023-09-24,WH_2,ECO100,67,756,26,0,8
2023-09-24,WH_2,ECO250,386,491,32,0,11
2023-09-24,WH_2,ECO500,113,402,26,0,9
2023-09-24,WH_2,ECOBIO1L,484,642,1,0,3
2023-09-24,WH_3,ECO100,30,330,24,1,4
2023-09-24,WH_3,ECO250,235,676,39,0,5
2023-09-24,WH_3,ECO500,477,76,20,0,2
2023-09-24,WH_3,ECOBIO1L,213,792,13,0,9
2023-09-24,WH_4,ECO100,441,554,43,0,2
2023-09-24,WH_4,ECO250,274,337,9,0,4
2023-09-24,WH_4,ECO500,211,632,39,0,9
2023-09-24,WH_4,ECOBIO1L,452,134,25,0,8
2023-09-24,WH_5,ECO100,109,789,6,0,10
2023-09-24,WH_5,ECO250,350,524,23,0,6
2023-09-24,WH_5,ECO500,477,200,25,0,4
2023-09-24,WH_5,ECOBIO1L,478,501,23,0,9
2023-09-24,WH_6,ECO100,151,496,19,0,4
2023-09-24,WH_6,ECO250,268,176,32,0,7
2023-09-24,WH_6,ECO500,420,185,24,0,2
2023-09-24,WH_6,ECOBIO1L,426,727,33,0,5
2023-09-24,WH_7,ECO100,423,406,29,0,4
2023-09-24,WH_7,ECO250,127,355,18,0,6
2023-09-24,WH_7,ECO500,31,793,16,0,10
2023-09-24,WH_7,ECOBIO1L,351,334,37,0,6
2023-09-24,WH_8,ECO100,457,98,34,0,9
2023-09-24,WH_8,ECO250,340,158,26,0,10
2023-09-24,WH_8,ECO500,405,97,27,0,8
2023-09-24,WH_8,ECOBIO1L,430,172,3,0,6
2023-09-24,WH_9,ECO100,243,86,4,0,6
2023-09-24,WH_9,ECO250,462,174,26,0,8
2023-09-24,WH_9,ECO500,251,494,30,0,2
2023-09-24,WH_9,ECOBIO1L,69,169,34,0,8
2023-09-24,WH_10,ECO100,393,512,36,0,9
2023-09-24,WH_10,ECO250,488,705,19,0,5
2023-09-24,WH_10,ECO500,64,329,33,0,7
2023-09-24,WH_10,ECOBIO1L,442,63,21,0,2
2023-09-24,WH_11,ECO100,73,280,6,0,4
2023-09-24,WH_11,ECO250,479,600,7,0,8
2023-09-24,WH_11,ECO500,324,658,32,0,9
2023-09-24,WH_11,ECOBIO1L,150,371,24,0,5
2023-09-24,WH_12,ECO100,213,753,41,0,9
2023-09-24,WH_12,ECO250,119,527,42,0,9
2023-09-24,WH_12,ECO500,408,717,30,0,3
2023-09-24,WH_12,ECOBIO1L,139,434,11,0,11
2023-09-25,WH_1,ECO100,119,645,32,0,9
2023-09-25,WH_1,ECO250,124,798,35,0,10
2023-09-25,WH_1,ECO500,374,355,39,0,3
2023-09-25,WH_1,ECOBIO1L,130,539,41,0,10
2023-09-25,WH_2,ECO100,23,29,23,0,5
2023-09-25,WH_2,ECO250,277,495,42,0,2
2023-09-25,WH_2,ECO500,482,87,34,0,9
2023-09-25,WH_2,ECOBIO1L,205,18,23,1,4
2023-09-25,WH_3,ECO100,95,139,7,0,2
2023-09-25,WH_3,ECO250,214,256,14,1,2
2023-09-25,WH_3,ECO500,488,752,1,0,10
2023-09-25,WH_3,ECOBIO1L,21,377,27,0,2
2023-09-25,WH_4,ECO100,68,133,36,0,7
2023-09-25,WH_4,ECO250,38,256,8,0,2
2023-09-25,WH_4,ECO500,40,427,40,0,9
2023-09-25,WH_4,ECOBIO1L,197,757,4,0,4
2023-09-25,WH_5,ECO100,142,736,19,0,7
2023-09-25,WH_5,ECO250,81,625,3,0,11
2023-09-25,WH_5,ECO500,9,597,9,0,7
2023-09-25,WH_5,ECOBIO1L,187,746,29,0,7
2023-09-25,WH_6,ECO100,17,434,2,0,9
2023-09-25,WH_6,ECO250,412,663,11,0,8
2023-09-25,WH_6,ECO500,152,608,33,0,6
2023-09-25,WH_6,ECOBIO1L,476,320,9,0,9
2023-09-25,WH_7,ECO100,32,473,12,0,6
2023-09-25,WH_7,ECO250,377,437,8,0,4
2023-09-25,WH_7,ECO500,363,214,36,0,10
2023-09-25,WH_7,ECOBIO1L,285,21,18,0,8
2023-09-25,WH_8,ECO100,346,756,8,1,10
2023-09-25,WH_8,ECO250,269,368,13,0,9
2023-09-25,WH_8,ECO500,314,13,41,0,3
2023-09-25,WH_8,ECOBIO1L,93,502,19,0,11
2023-09-25,WH_9,ECO100,442,310,32,0,10
2023-09-25,WH_9,ECO250,416,431,4,0,9
2023-09-25,WH_9,ECO500,28,151,33,0,8
2023-09-25,WH_9,ECOBIO1L,384,53,5,0,7
2023-09-25,WH_10,ECO100,250,372,43,0,9
2023-09-25,WH_10,ECO250,64,140,20,0,8
2023-09-25,WH_10,ECO500,164,498,29,0,4
2023-09-25,WH_10,ECOBIO1L,163,548,1,0,2
2023-09-25,WH_11,ECO100,196,585,30,0,5
2023-09-25,WH_11,ECO250,115,19,14,0,6
2023-09-25,WH_11,ECO500,98,409,25,0,6
2023-09-25,WH_11,ECOBIO1L,63,278,13,1,7
2023-09-25,WH_12,ECO100,244,633,14,0,8
2023-09-25,WH_12,ECO250,154,262,36,0,4
2023-09-25,WH_12,ECO500,469,393,24,0,8
2023-09-25,WH_12,ECOBIO1L,136,71,14,0,8
2023-09-26,WH_1,ECO100,359,252,4,0,6
2023-09-26,WH_1,ECO250,246,278,12,0,6
2023-09-26,WH_1,ECO500,337,312,15,0,5
2023-09-26,WH_1,ECOBIO1L,432,693,24,0,3
2023-09-26,WH_2,ECO100,411,377,12,0,10
2023-09-26,WH_2,ECO250,155,286,9,0,11
2023-09-26,WH_2,ECO500,312,110,37,0,2
2023-09-26,WH_2,ECOBIO1L,146,11,43,0,8
2023-09-26,WH_3,ECO100,156,247,28,0,6
2023-09-26,WH_3,ECO250,103,750,20,0,3
2023-09-26,WH_3,ECO500,376,173,21,0,3
2023-09-26,WH_3,ECOBIO1L,139,244,5,1,6
2023-09-26,WH_4,ECO100,415,201,35,0,8
2023-09-26,WH_4,ECO250,130,575,33,0,11
2023-09-26,WH_4,ECO500,479,516,17,0,10
2023-09-26,WH_4,ECOBIO1L,129,637,26,0,6
2023-09-26,WH_5,ECO100,206,553,40,0,11
2023-09-26,WH_5,ECO250,464,261,31,0,4
2023-09-26,WH_5,ECO500,178,756,28,0,6
2023-09-26,WH_5,ECOBIO1L,380,139,32,0,9
2023-09-26,WH_6,ECO100,295,496,15,0,6
2023-09-26,WH_6,ECO250,11,387,44,1,5
2023-09-26,WH_6,ECO500,358,338,28,1,6
2023-09-26,WH_6,ECOBIO1L,55,34,13,0,9
2023-09-26,WH_7,ECO100,119,580,23,1,10
2023-09-26,WH_7,ECO250,364,160,25,0,4
2023-09-26,WH_7,ECO500,383,705,11,0,10
2023-09-26,WH_7,ECOBIO1L,152,737,40,0,4
2023-09-26,WH_8,ECO100,162,575,4,0,9
2023-09-26,WH_8,ECO250,281,94,41,0,11
2023-09-26,WH_8,ECO500,462,457,34,0,7
2023-09-26,WH_8,ECOBIO1L,358,62,5,0,4
2023-09-26,WH_9,ECO100,18,449,41,0,8
2023-09-26,WH_9,ECO250,153,341,20,0,3
2023-09-26,WH_9,ECO500,362,18,7,0,2
2023-09-26,WH_9,ECOBIO1L,193,305,13,0,6
2023-09-26,WH_10,ECO100,308,46,36,0,8
2023-09-26,WH_10,ECO250,89,214,18,0,4
2023-09-26,WH_10,ECO500,234,74,29,0,11
2023-09-26,WH_10,ECOBIO1L,269,726,34,0,5
2023-09-26,WH_11,ECO100,494,654,5,0,9
2023-09-26,WH_11,ECO250,103,421,21,0,5
2023-09-26,WH_11,ECO500,451,549,29,0,8
2023-09-26,WH_11,ECOBIO1L,428,751,37,0,11
2023-09-26,WH_12,ECO100,370,419,7,0,3
2023-09-26,WH_12,ECO250,130,301,12,0,10
2023-09-26,WH_12,ECO500,126,583,22,0,6
2023-09-26,WH_12,ECOBIO1L,87,239,11,0,9
2023-09-27,WH_1,ECO100,7,178,31,0,7
2023-09-27,WH_1,ECO250,296,423,38,0,11
2023-09-27,WH_1,ECO500,104,77,18,0,6
2023-09-27,WH_1,ECOBIO1L,410,372,31,0,4
2023-09-27,WH_2,ECO100,393,337,35,0,9
2023-09-27,WH_2,ECO250,16,401,26,0,11
2023-09-27,WH_2,ECO500,176,335,39,0,3
2023-09-27,WH_2,ECOBIO1L,41,549,36,0,4
2023-09-27,WH_3,ECO100,86,372,37,0,2
2023-09-27,WH_3,ECO250,178,141,25,0,2
2023-09-27,WH_3,ECO500,293,365,32,0,10
2023-09-27,WH_3,ECOBIO1L,167,738,34,0,7
2023-09-27,WH_4,ECO100,54,755,28,0,5
2023-09-27,WH_4,ECO250,82,124,26,0,2
2023-09-27,WH_4,ECO500,109,488,26,1,3
2023-09-27,WH_4,ECOBIO1L,44,433,30,0,8
2023-09-27,WH_5,ECO100,85,409,25,0,7
2023-09-27,WH_5,ECO250,31,733,1,1,10
2023-09-27,WH_5,ECO500,326,280,19,0,6
2023-09-27,WH_5,ECOBIO1L,192,32,40,0,5
2023-09-27,WH_6,ECO100,171,280,15,0,7
2023-09-27,WH_6,ECO250,368,660,9,0,3
2023-09-27,WH_6,ECO500,233,321,26,0,3
2023-09-27,WH_6,ECOBIO1L,388,154,26,0,9
2023-09-27,WH_7,ECO100,370,787,3,0,5
2023-09-27,WH_7,ECO250,193,633,13,0,6
2023-09-27,WH_7,ECO500,275,387,42,0,6
2023-09-27,WH_7,ECOBIO1L,447,781,29,0,9
2023-09-27,WH_8,ECO100,177,346,40,0,5
2023-09-27,WH_8,ECO250,257,340,37,0,10
2023-09-27,WH_8,ECO500,7,373,3,0,4
2023-09-27,WH_8,ECOBIO1L,428,732,35,0,4
2023-09-27,WH_9,ECO100,174,768,5,0,2
2023-09-27,WH_9,ECO250,103,416,33,0,2
2023-09-27,WH_9,ECO500,362,615,7,0,6
2023-09-27,WH_9,ECOBIO1L,128,290,20,0,6
2023-09-27,WH_10,ECO100,170,688,22,0,11
2023-09-27,WH_10,ECO250,318,571,38,0,6
2023-09-27,WH_10,ECO500,277,509,6,0,7
2023-09-27,WH_10,ECOBIO1L,494,546,15,0,2
2023-09-27,WH_11,ECO100,434,618,36,0,8
2023-09-27,WH_11,ECO250,476,733,3,0,11
2023-09-27,WH_11,ECO500,391,730,9,0,11
2023-09-27,WH_11,ECOBIO1L,432,202,37,1,2
2023-09-27,WH_12,ECO100,269,609,3,0,6
2023-09-27,WH_12,ECO250,492,755,38,0,7
2023-09-27,WH_12,ECO500,205,110,28,0,7
2023-09-27,WH_12,ECOBIO1L,81,626,36,0,6
2023-09-28,WH_1,ECO100,495,82,22,1,6
2023-09-28,WH_1,ECO250,443,185,28,0,5
2023-09-28,WH_1,ECO500,201,187,6,0,10
2023-09-28,WH_1,ECOBIO1L,374,88,28,0,5
2023-09-28,WH_2,ECO100,155,370,25,0,8
2023-09-28,WH_2,ECO250,290,489,3,0,5
2023-09-28,WH_2,ECO500,15,656,37,0,6
2023-09-28,WH_2,ECOBIO1L,86,222,14,0,6
2023-09-28,WH_3,ECO100,260,621,18,0,6
2023-09-28,WH_3,ECO250,250,795,40,0,6
2023-09-28,WH_3,ECO500,49,378,6,0,6
2023-09-28,WH_3,ECOBIO1L,370,262,12,0,4
2023-09-28,WH_4,ECO100,55,654,11,0,10
2023-09-28,WH_4,ECO250,165,101,29,0,8
2023-09-28,WH_4,ECO500,163,751,26,0,9
2023-09-28,WH_4,ECOBIO1L,209,291,18,0,10
2023-09-28,WH_5,ECO100,435,171,32,0,6
2023-09-28,WH_5,ECO250,0,426,1,0,10
2023-09-28,WH_5,ECO500,74,298,26,0,2
2023-09-28,WH_5,ECOBIO1L,231,78,1,0,10
2023-09-28,WH_6,ECO100,417,563,13,0,7
2023-09-28,WH_6,ECO250,171,565,14,0,11
2023-09-28,WH_6,ECO500,413,251,14,0,6
2023-09-28,WH_6,ECOBIO1L,141,274,1,0,10
2023-09-28,WH_7,ECO100,300,422,3,0,9
2023-09-28,WH_7,ECO250,251,401,42,0,11
2023-09-28,WH_7,ECO500,300,686,31,0,8
2023-09-28,WH_7,ECOBIO1L,302,456,32,0,9
2023-09-28,WH_8,ECO100,273,790,39,0,9
2023-09-28,WH_8,ECO250,471,229,3,0,8
2023-09-28,WH_8,ECO500,179,57,37,0,3
2023-09-28,WH_8,ECOBIO1L,237,529,7,0,11
2023-09-28,WH_9,ECO100,231,696,12,0,3
2023-09-28,WH_9,ECO250,217,123,7,0,7
2023-09-28,WH_9,ECO500,371,380,10,0,8
2023-09-28,WH_9,ECOBIO1L,38,591,28,0,8
2023-09-28,WH_10,ECO100,99,757,18,0,2
2023-09-28,WH_10,ECO250,98,76,28,0,10
2023-09-28,WH_10,ECO500,118,380,9,0,8
2023-09-28,WH_10,ECOBIO1L,454,53,10,0,3
2023-09-28,WH_11,ECO100,207,732,35,0,5
2023-09-28,WH_11,ECO250,474,356,15,0,2
2023-09-28,WH_11,ECO500,473,726,26,0,8
2023-09-28,WH_11,ECOBIO1L,150,420,9,0,9
2023-09-28,WH_12,ECO100,213,207,7,0,7
2023-09-28,WH_12,ECO250,47,159,4,0,8
2023-09-28,WH_12,ECO500,90,415,17,0,5
2023-09-28,WH_12,ECOBIO1L,410,723,6,0,2
2023-09-29,WH_1,ECO100,383,702,9,0,9
2023-09-29,WH_1,ECO250,309,359,10,0,3
2023-09-29,WH_1,ECO500,117,353,21,0,6
2023-09-29,WH_1,ECOBIO1L,104,210,12,0,10
2023-09-29,WH_2,ECO100,485,793,21,1,7
2023-09-29,WH_2,ECO250,132,382,15,0,3
2023-09-29,WH_2,ECO500,108,429,16,0,4
2023-09-29,WH_2,ECOBIO1L,121,498,3,0,8
2023-09-29,WH_3,ECO100,68,101,13,0,10
2023-09-29,WH_3,ECO250,361,141,14,0,4
2023-09-29,WH_3,ECO500,68,627,34,0,2
2023-09-29,WH_3,ECOBIO1L,14,376,29,0,8
2023-09-29,WH_4,ECO100,296,222,7,0,7
2023-09-29,WH_4,ECO250,487,719,29,1,6
2023-09-29,WH_4,ECO500,226,13,32,0,6
2023-09-29,WH_4,ECOBIO1L,58,58,13,0,8
2023-09-29,WH_5,ECO100,179,574,20,1,3
2023-09-29,WH_5,ECO250,242,347,39,0,10
2023-09-29,WH_5,ECO500,430,201,40,0,10
2023-09-29,WH_5,ECOBIO1L,490,30,40,0,3
2023-09-29,WH_6,ECO100,182,569,19,0,8
2023-09-29,WH_6,ECO250,443,34,38,0,5
2023-09-29,WH_6,ECO500,342,618,41,0,2
2023-09-29,WH_6,ECOBIO1L,243,787,14,0,9
2023-09-29,WH_7,ECO100,65,87,37,0,5
2023-09-29,WH_7,ECO250,481,430,29,0,11
2023-09-29,WH_7,ECO500,24,183,36,0,4
2023-09-29,WH_7,ECOBIO1L,317,327,2,0,3
2023-09-29,WH_8,ECO100,276,248,24,0,5
2023-09-29,WH_8,ECO250,131,421,44,0,3
2023-09-29,WH_8,ECO500,291,531,20,1,2
2023-09-29,WH_8,ECOBIO1L,461,712,19,0,6
2023-09-29,WH_9,ECO100,399,483,20,0,8
2023-09-29,WH_9,ECO250,113,772,6,0,3
2023-09-29,WH_9,ECO500,96,418,41,0,4
2023-09-29,WH_9,ECOBIO1L,404,278,21,0,5
2023-09-29,WH_10,ECO100,313,488,29,0,10
2023-09-29,WH_10,ECO250,451,543,7,1,4
2023-09-29,WH_10,ECO500,357,352,41,0,10
2023-09-29,WH_10,ECOBIO1L,172,51,35,0,7
2023-09-29,WH_11,ECO100,101,439,27,0,2
2023-09-29,WH_11,ECO250,432,179,26,0,7
2023-09-29,WH_11,ECO500,326,636,7,0,10
2023-09-29,WH_11,ECOBIO1L,105,54,20,0,4
2023-09-29,WH_12,ECO100,282,568,14,0,10
2023-09-29,WH_12,ECO250,123,71,3,0,7
2023-09-29,WH_12,ECO500,122,233,5,0,3
2023-09-29,WH_12,ECOBIO1L,38,659,35,0,4
2023-09-30,WH_1,ECO100,453,578,37,0,3
