Week,Country,Channel,SKU,Units
2024-09-30,ZA,Ecom,FB-INT-009,0
2024-10-07,ZA,Ecom,FB-INT-009,0
2024-10-14,ZA,Ecom,FB-INT-009,0
2024-10-21,ZA,Ecom,FB-INT-009,0
2024-10-28,ZA,Ecom,FB-INT-009,11
2024-11-04,ZA,Ecom,FB-INT-009,8
2024-11-11,ZA,Ecom,FB-INT-009,0
2024-11-18,ZA,Ecom,FB-INT-009,0
2024-11-25,ZA,Ecom,FB-INT-009,0
2024-12-02,ZA,Ecom,FB-INT-009,0
2024-12-09,ZA,Ecom,FB-INT-009,0
2024-12-16,ZA,Ecom,FB-INT-009,0
2024-12-23,ZA,Ecom,FB-INT-009,0
2024-12-30,ZA,Ecom,FB-INT-009,0
2022-01-03,ZA,Ecom,FB-INT-010,0
2022-01-10,ZA,Ecom,FB-INT-010,0
2022-01-17,ZA,Ecom,FB-INT-010,0
2022-01-24,ZA,Ecom,FB-INT-010,0
2022-01-31,ZA,Ecom,FB-INT-010,11
2022-02-07,ZA,Ecom,FB-INT-010,0
2022-02-14,ZA,Ecom,FB-INT-010,0
2022-02-21,ZA,Ecom,FB-INT-010,0
2022-02-28,ZA,Ecom,FB-INT-010,0
2022-03-07,ZA,Ecom,FB-INT-010,0
2022-03-14,ZA,Ecom,FB-INT-010,0
2022-03-21,ZA,Ecom,FB-INT-010,26
2022-03-28,ZA,Ecom,FB-INT-010,0
2022-04-04,ZA,Ecom,FB-INT-010,0
2022-04-11,ZA,Ecom,FB-INT-010,19
2022-04-18,ZA,Ecom,FB-INT-010,19
2022-04-25,ZA,Ecom,FB-INT-010,0
2022-05-02,ZA,Ecom,FB-INT-010,16
2022-05-09,ZA,Ecom,FB-INT-010,0
2022-05-16,ZA,Ecom,FB-INT-010,0
2022-05-23,ZA,Ecom,FB-INT-010,0
2022-05-30,ZA,Ecom,FB-INT-010,14
2022-06-06,ZA,Ecom,FB-INT-010,0
2022-06-13,ZA,Ecom,FB-INT-010,0
2022-06-20,ZA,Ecom,FB-INT-010,0
2022-06-27,ZA,Ecom,FB-INT-010,0
2022-07-04,ZA,Ecom,FB-INT-010,19
2022-07-11,ZA,Ecom,FB-INT-010,0
2022-07-18,ZA,Ecom,FB-INT-010,0
2022-07-25,ZA,Ecom,FB-INT-010,0
2022-08-01,ZA,Ecom,FB-INT-010,0
2022-08-08,ZA,Ecom,FB-INT-010,0
2022-08-15,ZA,Ecom,FB-INT-010,0
2022-08-22,ZA,Ecom,FB-INT-010,0
2022-08-29,ZA,Ecom,FB-INT-010,0
2022-09-05,ZA,Ecom,FB-INT-010,0
2022-09-12,ZA,Ecom,FB-INT-010,0
2022-09-19,ZA,Ecom,FB-INT-010,5
2022-09-26,ZA,Ecom,FB-INT-010,0
2022-10-03,ZA,Ecom,FB-INT-010,0
2022-10-10,ZA,Ecom,FB-INT-010,20
2022-10-17,ZA,Ecom,FB-INT-010,0
2022-10-24,ZA,Ecom,FB-INT-010,0
2022-10-31,ZA,Ecom,FB-INT-010,0
2022-11-07,ZA,Ecom,FB-INT-010,0
2022-11-14,ZA,Ecom,FB-INT-010,18
2022-11-21,ZA,Ecom,FB-INT-010,0
2022-11-28,ZA,Ecom,FB-INT-010,16
2022-12-05,ZA,Ecom,FB-INT-010,16
2022-12-12,ZA,Ecom,FB-INT-010,0
2022-12-19,ZA,Ecom,FB-INT-010,0
2022-12-26,ZA,Ecom,FB-INT-010,0
2023-01-02,ZA,Ecom,FB-INT-010,0
2023-01-09,ZA,Ecom,FB-INT-010,0
2023-01-16,ZA,Ecom,FB-INT-010,0
2023-01-23,ZA,Ecom,FB-INT-010,0
2023-01-30,ZA,Ecom,FB-INT-010,0
2023-02-06,ZA,Ecom,FB-INT-010,0
2023-02-13,ZA,Ecom,FB-INT-010,0
2023-02-20,ZA,Ecom,FB-INT-010,0
2023-02-27,ZA,Ecom,FB-INT-010,18
2023-03-06,ZA,Ecom,FB-INT-010,0
2023-03-13,ZA,Ecom,FB-INT-010,17
2023-03-20,ZA,Ecom,FB-INT-010,0
2023-03-27,ZA,Ecom,FB-INT-010,17
2023-04-03,ZA,Ecom,FB-INT-010,0
2023-04-10,ZA,Ecom,FB-INT-010,0
2023-04-17,ZA,Ecom,FB-INT-010,0
2023-04-24,ZA,Ecom,FB-INT-010,0
2023-05-01,ZA,Ecom,FB-INT-010,0
2023-05-08,ZA,Ecom,FB-INT-010,0
2023-05-15,ZA,Ecom,FB-INT-010,0
2023-05-22,ZA,Ecom,FB-INT-010,11
2023-05-29,ZA,Ecom,FB-INT-010,7
2023-06-05,ZA,Ecom,FB-INT-010,0
2023-06-12,ZA,Ecom,FB-INT-010,0
2023-06-19,ZA,Ecom,FB-INT-010,0
2023-06-26,ZA,Ecom,FB-INT-010,0
2023-07-03,ZA,Ecom,FB-INT-010,0
2023-07-10,ZA,Ecom,FB-INT-010,0
2023-07-17,ZA,Ecom,FB-INT-010,0
2023-07-24,ZA,Ecom,FB-INT-010,0
2023-07-31,ZA,Ecom,FB-INT-010,17
2023-08-07,ZA,Ecom,FB-INT-010,0
2023-08-14,ZA,Ecom,FB-INT-010,0
2023-08-21,ZA,Ecom,FB-INT-010,0
2023-08-28,ZA,Ecom,FB-INT-010,0
2023-09-04,ZA,Ecom,FB-INT-010,0
2023-09-11,ZA,Ecom,FB-INT-010,0
2023-09-18,ZA,Ecom,FB-INT-010,0
2023-09-25,ZA,Ecom,FB-INT-010,0
2023-10-02,ZA,Ecom,FB-INT-010,0
2023-10-09,ZA,Ecom,FB-INT-010,0
2023-10-16,ZA,Ecom,FB-INT-010,0
2023-10-23,ZA,Ecom,FB-INT-010,0
2023-10-30,ZA,Ecom,FB-INT-010,0
2023-11-06,ZA,Ecom,FB-INT-010,0
2023-11-13,ZA,Ecom,FB-INT-010,0
2023-11-20,ZA,Ecom,FB-INT-010,0
2023-11-27,ZA,Ecom,FB-INT-010,0
2023-12-04,ZA,Ecom,FB-INT-010,0
2023-12-11,ZA,Ecom,FB-INT-010,0
2023-12-18,ZA,Ecom,FB-INT-010,12
2023-12-25,ZA,Ecom,FB-INT-010,0
2024-01-01,ZA,Ecom,FB-INT-010,0
2024-01-08,ZA,Ecom,FB-INT-010,20
2024-01-15,ZA,Ecom,FB-INT-010,0
2024-01-22,ZA,Ecom,FB-INT-010,0
2024-01-29,ZA,Ecom,FB-INT-010,16
2024-02-05,ZA,Ecom,FB-INT-010,17
2024-02-12,ZA,Ecom,FB-INT-010,0
2024-02-19,ZA,Ecom,FB-INT-010,0
2024-02-26,ZA,Ecom,FB-INT-010,9
2024-03-04,ZA,Ecom,FB-INT-010,0
2024-03-11,ZA,Ecom,FB-INT-010,0
2024-03-18,ZA,Ecom,FB-INT-010,0
2024-03-25,ZA,Ecom,FB-INT-010,17
2024-04-01,ZA,Ecom,FB-INT-010,0
2024-04-08,ZA,Ecom,FB-INT-010,0
2024-04-15,ZA,Ecom,FB-INT-010,0
2024-04-22,ZA,Ecom,FB-INT-010,0
2024-04-29,ZA,Ecom,FB-INT-010,15
2024-05-06,ZA,Ecom,FB-INT-010,0
2024-05-13,ZA,Ecom,FB-INT-010,12
2024-05-20,ZA,Ecom,FB-INT-010,12
2024-05-27,ZA,Ecom,FB-INT-010,0
2024-06-03,ZA,Ecom,FB-INT-010,0
2024-06-10,ZA,Ecom,FB-INT-010,14
2024-06-17,ZA,Ecom,FB-INT-010,0
2024-06-24,ZA,Ecom,FB-INT-010,0
2024-07-01,ZA,Ecom,FB-INT-010,0
2024-07-08,ZA,Ecom,FB-INT-010,14
2024-07-15,ZA,Ecom,FB-INT-010,0
2024-07-22,ZA,Ecom,FB-INT-010,0
2024-07-29,ZA,Ecom,FB-INT-010,0
2024-08-05,ZA,Ecom,FB-INT-010,0
2024-08-12,ZA,Ecom,FB-INT-010,0
2024-08-19,ZA,Ecom,FB-INT-010,0
2024-08-26,ZA,Ecom,FB-INT-010,0
2024-09-02,ZA,Ecom,FB-INT-010,14
2024-09-09,ZA,Ecom,FB-INT-010,0
2024-09-16,ZA,Ecom,FB-INT-010,0
2024-09-23,ZA,Ecom,FB-INT-010,0
2024-09-30,ZA,Ecom,FB-INT-010,13
2024-10-07,ZA,Ecom,FB-INT-010,0
2024-10-14,ZA,Ecom,FB-INT-010,0
2024-10-21,ZA,Ecom,FB-INT-010,0
2024-10-28,ZA,Ecom,FB-INT-010,0
2024-11-04,ZA,Ecom,FB-INT-010,0
2024-11-11,ZA,Ecom,FB-INT-010,0
2024-11-18,ZA,Ecom,FB-INT-010,0
2024-11-25,ZA,Ecom,FB-INT-010,0
2024-12-02,ZA,Ecom,FB-INT-010,0
2024-12-09,ZA,Ecom,FB-INT-010,0
2024-12-16,ZA,Ecom,FB-INT-010,0
2024-12-23,ZA,Ecom,FB-INT-010,10
2024-12-30,ZA,Ecom,FB-INT-010,0
2022-01-03,ZA,Ecom,FB-INT-011,0
2022-01-10,ZA,Ecom,FB-INT-011,0
2022-01-17,ZA,Ecom,FB-INT-011,0
2022-01-24,ZA,Ecom,FB-INT-011,0
2022-01-31,ZA,Ecom,FB-INT-011,17
2022-02-07,ZA,Ecom,FB-INT-011,16
2022-02-14,ZA,Ecom,FB-INT-011,0
2022-02-21,ZA,Ecom,FB-INT-011,0
2022-02-28,ZA,Ecom,FB-INT-011,0
2022-03-07,ZA,Ecom,FB-INT-011,0
2022-03-14,ZA,Ecom,FB-INT-011,0
2022-03-21,ZA,Ecom,FB-INT-011,0
2022-03-28,ZA,Ecom,FB-INT-011,0
2022-04-04,ZA,Ecom,FB-INT-011,17
2022-04-11,ZA,Ecom,FB-INT-011,0
2022-04-18,ZA,Ecom,FB-INT-011,0
2022-04-25,ZA,Ecom,FB-INT-011,0
2022-05-02,ZA,Ecom,FB-INT-011,12
2022-05-09,ZA,Ecom,FB-INT-011,0
2022-05-16,ZA,Ecom,FB-INT-011,0
2022-05-23,ZA,Ecom,FB-INT-011,10
2022-05-30,ZA,Ecom,FB-INT-011,0
2022-06-06,ZA,Ecom,FB-INT-011,0
2022-06-13,ZA,Ecom,FB-INT-011,0
2022-06-20,ZA,Ecom,FB-INT-011,0
2022-06-27,ZA,Ecom,FB-INT-011,0
2022-07-04,ZA,Ecom,FB-INT-011,15
2022-07-11,ZA,Ecom,FB-INT-011,0
2022-07-18,ZA,Ecom,FB-INT-011,0
2022-07-25,ZA,Ecom,FB-INT-011,0
2022-08-01,ZA,Ecom,FB-INT-011,0
2022-08-08,ZA,Ecom,FB-INT-011,0
2022-08-15,ZA,Ecom,FB-INT-011,0
2022-08-22,ZA,Ecom,FB-INT-011,0
2022-08-29,ZA,Ecom,FB-INT-011,13
2022-09-05,ZA,Ecom,FB-INT-011,0
2022-09-12,ZA,Ecom,FB-INT-011,14
2022-09-19,ZA,Ecom,FB-INT-011,0
2022-09-26,ZA,Ecom,FB-INT-011,0
2022-10-03,ZA,Ecom,FB-INT-011,11
2022-10-10,ZA,Ecom,FB-INT-011,0
2022-10-17,ZA,Ecom,FB-INT-011,0
2022-10-24,ZA,Ecom,FB-INT-011,0
2022-10-31,ZA,Ecom,FB-INT-011,0
2022-11-07,ZA,Ecom,FB-INT-011,0
2022-11-14,ZA,Ecom,FB-INT-011,0
2022-11-21,ZA,Ecom,FB-INT-011,0
2022-11-28,ZA,Ecom,FB-INT-011,0
2022-12-05,ZA,Ecom,FB-INT-011,0
2022-12-12,ZA,Ecom,FB-INT-011,0
2022-12-19,ZA,Ecom,FB-INT-011,0
2022-12-26,ZA,Ecom,FB-INT-011,0
2023-01-02,ZA,Ecom,FB-INT-011,0
2023-01-09,ZA,Ecom,FB-INT-011,0
2023-01-16,ZA,Ecom,FB-INT-011,0
2023-01-23,ZA,Ecom,FB-INT-011,16
2023-01-30,ZA,Ecom,FB-INT-011,0
2023-02-06,ZA,Ecom,FB-INT-011,0
2023-02-13,ZA,Ecom,FB-INT-011,0
2023-02-20,ZA,Ecom,FB-INT-011,0
2023-02-27,ZA,Ecom,FB-INT-011,9
2023-03-06,ZA,Ecom,FB-INT-011,0
2023-03-13,ZA,Ecom,FB-INT-011,0
2023-03-20,ZA,Ecom,FB-INT-011,0
2023-03-27,ZA,Ecom,FB-INT-011,0
2023-04-03,ZA,Ecom,FB-INT-011,0
2023-04-10,ZA,Ecom,FB-INT-011,0
2023-04-17,ZA,Ecom,FB-INT-011,0
2023-04-24,ZA,Ecom,FB-INT-011,0
2023-05-01,ZA,Ecom,FB-INT-011,13
2023-05-08,ZA,Ecom,FB-INT-011,0
2023-05-15,ZA,Ecom,FB-INT-011,14
2023-05-22,ZA,Ecom,FB-INT-011,0
2023-05-29,ZA,Ecom,FB-INT-011,0
2023-06-05,ZA,Ecom,FB-INT-011,0
2023-06-12,ZA,Ecom,FB-INT-011,0
2023-06-19,ZA,Ecom,FB-INT-011,0
2023-06-26,ZA,Ecom,FB-INT-011,0
2023-07-03,ZA,Ecom,FB-INT-011,0
2023-07-10,ZA,Ecom,FB-INT-011,0
2023-07-17,ZA,Ecom,FB-INT-011,0
2023-07-24,ZA,Ecom,FB-INT-011,0
2023-07-31,ZA,Ecom,FB-INT-011,0
2023-08-07,ZA,Ecom,FB-INT-011,0
2023-08-14,ZA,Ecom,FB-INT-011,0
2023-08-21,ZA,Ecom,FB-INT-011,0
2023-08-28,ZA,Ecom,FB-INT-011,0
2023-09-04,ZA,Ecom,FB-INT-011,0
2023-09-11,ZA,Ecom,FB-INT-011,0
2023-09-18,ZA,Ecom,FB-INT-011,0
2023-09-25,ZA,Ecom,FB-INT-011,0
2023-10-02,ZA,Ecom,FB-INT-011,0
2023-10-09,ZA,Ecom,FB-INT-011,9
2023-10-16,ZA,Ecom,FB-INT-011,12
2023-10-23,ZA,Ecom,FB-INT-011,0
2023-10-30,ZA,Ecom,FB-INT-011,15
2023-11-06,ZA,Ecom,FB-INT-011,0
2023-11-13,ZA,Ecom,FB-INT-011,0
2023-11-20,ZA,Ecom,FB-INT-011,0
2023-11-27,ZA,Ecom,FB-INT-011,0
2023-12-04,ZA,Ecom,FB-INT-011,0
2023-12-11,ZA,Ecom,FB-INT-011,0
2023-12-18,ZA,Ecom,FB-INT-011,0
2023-12-25,ZA,Ecom,FB-INT-011,0
2024-01-01,ZA,Ecom,FB-INT-011,0
2024-01-08,ZA,Ecom,FB-INT-011,0
2024-01-15,ZA,Ecom,FB-INT-011,0
2024-01-22,ZA,Ecom,FB-INT-011,9
2024-01-29,ZA,Ecom,FB-INT-011,0
2024-02-05,ZA,Ecom,FB-INT-011,0
2024-02-12,ZA,Ecom,FB-INT-011,0
2024-02-19,ZA,Ecom,FB-INT-011,0
2024-02-26,ZA,Ecom,FB-INT-011,9
2024-03-04,ZA,Ecom,FB-INT-011,0
2024-03-11,ZA,Ecom,FB-INT-011,0
2024-03-18,ZA,Ecom,FB-INT-011,0
2024-03-25,ZA,Ecom,FB-INT-011,0
2024-04-01,ZA,Ecom,FB-INT-011,0
2024-04-08,ZA,Ecom,FB-INT-011,0
2024-04-15,ZA,Ecom,FB-INT-011,0
2024-04-22,ZA,Ecom,FB-INT-011,0
2024-04-29,ZA,Ecom,FB-INT-011,0
2024-05-06,ZA,Ecom,FB-INT-011,0
2024-05-13,ZA,Ecom,FB-INT-011,0
2024-05-20,ZA,Ecom,FB-INT-011,17
2024-05-27,ZA,Ecom,FB-INT-011,0
2024-06-03,ZA,Ecom,FB-INT-011,0
2024-06-10,ZA,Ecom,FB-INT-011,0
2024-06-17,ZA,Ecom,FB-INT-011,0
2024-06-24,ZA,Ecom,FB-INT-011,0
2024-07-01,ZA,Ecom,FB-INT-011,0
2024-07-08,ZA,Ecom,FB-INT-011,0
2024-07-15,ZA,Ecom,FB-INT-011,16
2024-07-22,ZA,Ecom,FB-INT-011,0
2024-07-29,ZA,Ecom,FB-INT-011,0
2024-08-05,ZA,Ecom,FB-INT-011,8
2024-08-12,ZA,Ecom,FB-INT-011,0
2024-08-19,ZA,Ecom,FB-INT-011,0
2024-08-26,ZA,Ecom,FB-INT-011,0
2024-09-02,ZA,Ecom,FB-INT-011,0
2024-09-09,ZA,Ecom,FB-INT-011,0
2024-09-16,ZA,Ecom,FB-INT-011,0
2024-09-23,ZA,Ecom,FB-INT-011,0
2024-09-30,ZA,Ecom,FB-INT-011,0
2024-10-07,ZA,Ecom,FB-INT-011,0
2024-10-14,ZA,Ecom,FB-INT-011,0
2024-10-21,ZA,Ecom,FB-INT-011,0
2024-10-28,ZA,Ecom,FB-INT-011,0
2024-11-04,ZA,Ecom,FB-INT-011,0
2024-11-11,ZA,Ecom,FB-INT-011,0
2024-11-18,ZA,Ecom,FB-INT-011,0
2024-11-25,ZA,Ecom,FB-INT-011,0
2024-12-02,ZA,Ecom,FB-INT-011,0
2024-12-09,ZA,Ecom,FB-INT-011,0
2024-12-16,ZA,Ecom,FB-INT-011,0
2024-12-23,ZA,Ecom,FB-INT-011,0
2024-12-30,ZA,Ecom,FB-INT-011,0
2022-01-03,ZA,Ecom,FB-INT-012,0
2022-01-10,ZA,Ecom,FB-INT-012,0
2022-01-17,ZA,Ecom,FB-INT-012,0
2022-01-24,ZA,Ecom,FB-INT-012,0
2022-01-31,ZA,Ecom,FB-INT-012,0
2022-02-07,ZA,Ecom,FB-INT-012,11
2022-02-14,ZA,Ecom,FB-INT-012,0
2022-02-21,ZA,Ecom,FB-INT-012,10
2022-02-28,ZA,Ecom,FB-INT-012,12
2022-03-07,ZA,Ecom,FB-INT-012,0
2022-03-14,ZA,Ecom,FB-INT-012,0
2022-03-21,ZA,Ecom,FB-INT-012,16
2022-03-28,ZA,Ecom,FB-INT-012,0
2022-04-04,ZA,Ecom,FB-INT-012,8
2022-04-11,ZA,Ecom,FB-INT-012,14
2022-04-18,ZA,Ecom,FB-INT-012,0
2022-04-25,ZA,Ecom,FB-INT-012,0
2022-05-02,ZA,Ecom,FB-INT-012,0
2022-05-09,ZA,Ecom,FB-INT-012,0
2022-05-16,ZA,Ecom,FB-INT-012,0
2022-05-23,ZA,Ecom,FB-INT-012,0
2022-05-30,ZA,Ecom,FB-INT-012,0
2022-06-06,ZA,Ecom,FB-INT-012,17
2022-06-13,ZA,Ecom,FB-INT-012,0
2022-06-20,ZA,Ecom,FB-INT-012,0
2022-06-27,ZA,Ecom,FB-INT-012,0
2022-07-04,ZA,Ecom,FB-INT-012,10
2022-07-11,ZA,Ecom,FB-INT-012,0
2022-07-18,ZA,Ecom,FB-INT-012,0
2022-07-25,ZA,Ecom,FB-INT-012,0
2022-08-01,ZA,Ecom,FB-INT-012,9
2022-08-08,ZA,Ecom,FB-INT-012,7
2022-08-15,ZA,Ecom,FB-INT-012,0
2022-08-22,ZA,Ecom,FB-INT-012,0
2022-08-29,ZA,Ecom,FB-INT-012,0
2022-09-05,ZA,Ecom,FB-INT-012,0
2022-09-12,ZA,Ecom,FB-INT-012,0
2022-09-19,ZA,Ecom,FB-INT-012,0
2022-09-26,ZA,Ecom,FB-INT-012,0
2022-10-03,ZA,Ecom,FB-INT-012,0
2022-10-10,ZA,Ecom,FB-INT-012,0
2022-10-17,ZA,Ecom,FB-INT-012,0
2022-10-24,ZA,Ecom,FB-INT-012,0
2022-10-31,ZA,Ecom,FB-INT-012,0
2022-11-07,ZA,Ecom,FB-INT-012,0
2022-11-14,ZA,Ecom,FB-INT-012,0
2022-11-21,ZA,Ecom,FB-INT-012,0
2022-11-28,ZA,Ecom,FB-INT-012,0
2022-12-05,ZA,Ecom,FB-INT-012,0
2022-12-12,ZA,Ecom,FB-INT-012,0
2022-12-19,ZA,Ecom,FB-INT-012,0
2022-12-26,ZA,Ecom,FB-INT-012,0
2023-01-02,ZA,Ecom,FB-INT-012,0
2023-01-09,ZA,Ecom,FB-INT-012,0
2023-01-16,ZA,Ecom,FB-INT-012,0
2023-01-23,ZA,Ecom,FB-INT-012,0
2023-01-30,ZA,Ecom,FB-INT-012,0
2023-02-06,ZA,Ecom,FB-INT-012,0
2023-02-13,ZA,Ecom,FB-INT-012,10
2023-02-20,ZA,Ecom,FB-INT-012,0
2023-02-27,ZA,Ecom,FB-INT-012,0
2023-03-06,ZA,Ecom,FB-INT-012,0
2023-03-13,ZA,Ecom,FB-INT-012,0
2023-03-20,ZA,Ecom,FB-INT-012,0
2023-03-27,ZA,Ecom,FB-INT-012,10
2023-04-03,ZA,Ecom,FB-INT-012,0
2023-04-10,ZA,Ecom,FB-INT-012,11
2023-04-17,ZA,Ecom,FB-INT-012,9
2023-04-24,ZA,Ecom,FB-INT-012,0
2023-05-01,ZA,Ecom,FB-INT-012,0
2023-05-08,ZA,Ecom,FB-INT-012,8
2023-05-15,ZA,Ecom,FB-INT-012,12
2023-05-22,ZA,Ecom,FB-INT-012,0
2023-05-29,ZA,Ecom,FB-INT-012,0
2023-06-05,ZA,Ecom,FB-INT-012,0
2023-06-12,ZA,Ecom,FB-INT-012,0
2023-06-19,ZA,Ecom,FB-INT-012,9
2023-06-26,ZA,Ecom,FB-INT-012,0
2023-07-03,ZA,Ecom,FB-INT-012,0
2023-07-10,ZA,Ecom,FB-INT-012,11
2023-07-17,ZA,Ecom,FB-INT-012,0
2023-07-24,ZA,Ecom,FB-INT-012,0
2023-07-31,ZA,Ecom,FB-INT-012,0
2023-08-07,ZA,Ecom,FB-INT-012,0
2023-08-14,ZA,Ecom,FB-INT-012,0
2023-08-21,ZA,Ecom,FB-INT-012,0
2023-08-28,ZA,Ecom,FB-INT-012,0
2023-09-04,ZA,Ecom,FB-INT-012,0
2023-09-11,ZA,Ecom,FB-INT-012,12
2023-09-18,ZA,Ecom,FB-INT-012,0
2023-09-25,ZA,Ecom,FB-INT-012,0
2023-10-02,ZA,Ecom,FB-INT-012,0
2023-10-09,ZA,Ecom,FB-INT-012,0
2023-10-16,ZA,Ecom,FB-INT-012,0
2023-10-23,ZA,Ecom,FB-INT-012,0
2023-10-30,ZA,Ecom,FB-INT-012,0
2023-11-06,ZA,Ecom,FB-INT-012,0
2023-11-13,ZA,Ecom,FB-INT-012,0
2023-11-20,ZA,Ecom,FB-INT-012,0
2023-11-27,ZA,Ecom,FB-INT-012,0
2023-12-04,ZA,Ecom,FB-INT-012,0
2023-12-11,ZA,Ecom,FB-INT-012,0
2023-12-18,ZA,Ecom,FB-INT-012,0
2023-12-25,ZA,Ecom,FB-INT-012,0
2024-01-01,ZA,Ecom,FB-INT-012,15
2024-01-08,ZA,Ecom,FB-INT-012,13
2024-01-15,ZA,Ecom,FB-INT-012,0
2024-01-22,ZA,Ecom,FB-INT-012,0
2024-01-29,ZA,Ecom,FB-INT-012,0
2024-02-05,ZA,Ecom,FB-INT-012,0
2024-02-12,ZA,Ecom,FB-INT-012,0
2024-02-19,ZA,Ecom,FB-INT-012,9
2024-02-26,ZA,Ecom,FB-INT-012,14
2024-03-04,ZA,Ecom,FB-INT-012,0
2024-03-11,ZA,Ecom,FB-INT-012,11
2024-03-18,ZA,Ecom,FB-INT-012,0
2024-03-25,ZA,Ecom,FB-INT-012,0
2024-04-01,ZA,Ecom,FB-INT-012,0
2024-04-08,ZA,Ecom,FB-INT-012,0
2024-04-15,ZA,Ecom,FB-INT-012,0
2024-04-22,ZA,Ecom,FB-INT-012,0
2024-04-29,ZA,Ecom,FB-INT-012,0
2024-05-06,ZA,Ecom,FB-INT-012,0
2024-05-13,ZA,Ecom,FB-INT-012,0
2024-05-20,ZA,Ecom,FB-INT-012,14
2024-05-27,ZA,Ecom,FB-INT-012,0
2024-06-03,ZA,Ecom,FB-INT-012,0
2024-06-10,ZA,Ecom,FB-INT-012,11
2024-06-17,ZA,Ecom,FB-INT-012,0
2024-06-24,ZA,Ecom,FB-INT-012,0
2024-07-01,ZA,Ecom,FB-INT-012,0
2024-07-08,ZA,Ecom,FB-INT-012,0
2024-07-15,ZA,Ecom,FB-INT-012,0
2024-07-22,ZA,Ecom,FB-INT-012,0
2024-07-29,ZA,Ecom,FB-INT-012,0
2024-08-05,ZA,Ecom,FB-INT-012,0
2024-08-12,ZA,Ecom,FB-INT-012,0
2024-08-19,ZA,Ecom,FB-INT-012,0
2024-08-26,ZA,Ecom,FB-INT-012,0
2024-09-02,ZA,Ecom,FB-INT-012,0
2024-09-09,ZA,Ecom,FB-INT-012,0
2024-09-16,ZA,Ecom,FB-INT-012,11
2024-09-23,ZA,Ecom,FB-INT-012,0
2024-09-30,ZA,Ecom,FB-INT-012,0
2024-10-07,ZA,Ecom,FB-INT-012,0
2024-10-14,ZA,Ecom,FB-INT-012,0
2024-10-21,ZA,Ecom,FB-INT-012,0
2024-10-28,ZA,Ecom,FB-INT-012,0
2024-11-04,ZA,Ecom,FB-INT-012,0
2024-11-11,ZA,Ecom,FB-INT-012,13
2024-11-18,ZA,Ecom,FB-INT-012,0
2024-11-25,ZA,Ecom,FB-INT-012,0
2024-12-02,ZA,Ecom,FB-INT-012,0
2024-12-09,ZA,Ecom,FB-INT-012,0
2024-12-16,ZA,Ecom,FB-INT-012,0
2024-12-23,ZA,Ecom,FB-INT-012,0
2024-12-30,ZA,Ecom,FB-INT-012,0
2022-01-03,ZA,Ecom,FB-INT-013,19
2022-01-10,ZA,Ecom,FB-INT-013,0
2022-01-17,ZA,Ecom,FB-INT-013,0
2022-01-24,ZA,Ecom,FB-INT-013,0
2022-01-31,ZA,Ecom,FB-INT-013,0
2022-02-07,ZA,Ecom,FB-INT-013,0
2022-02-14,ZA,Ecom,FB-INT-013,0
2022-02-21,ZA,Ecom,FB-INT-013,0
2022-02-28,ZA,Ecom,FB-INT-013,0
2022-03-07,ZA,Ecom,FB-INT-013,0
2022-03-14,ZA,Ecom,FB-INT-013,0
2022-03-21,ZA,Ecom,FB-INT-013,0
2022-03-28,ZA,Ecom,FB-INT-013,0
2022-04-04,ZA,Ecom,FB-INT-013,11
2022-04-11,ZA,Ecom,FB-INT-013,0
2022-04-18,ZA,Ecom,FB-INT-013,0
2022-04-25,ZA,Ecom,FB-INT-013,0
2022-05-02,ZA,Ecom,FB-INT-013,0
2022-05-09,ZA,Ecom,FB-INT-013,0
2022-05-16,ZA,Ecom,FB-INT-013,0
2022-05-23,ZA,Ecom,FB-INT-013,0
2022-05-30,ZA,Ecom,FB-INT-013,0
2022-06-06,ZA,Ecom,FB-INT-013,0
2022-06-13,ZA,Ecom,FB-INT-013,0
2022-06-20,ZA,Ecom,FB-INT-013,0
2022-06-27,ZA,Ecom,FB-INT-013,0
2022-07-04,ZA,Ecom,FB-INT-013,15
2022-07-11,ZA,Ecom,FB-INT-013,0
2022-07-18,ZA,Ecom,FB-INT-013,0
2022-07-25,ZA,Ecom,FB-INT-013,0
2022-08-01,ZA,Ecom,FB-INT-013,0
2022-08-08,ZA,Ecom,FB-INT-013,0
2022-08-15,ZA,Ecom,FB-INT-013,13
2022-08-22,ZA,Ecom,FB-INT-013,0
2022-08-29,ZA,Ecom,FB-INT-013,0
2022-09-05,ZA,Ecom,FB-INT-013,0
2022-09-12,ZA,Ecom,FB-INT-013,19
2022-09-19,ZA,Ecom,FB-INT-013,9
2022-09-26,ZA,Ecom,FB-INT-013,14
2022-10-03,ZA,Ecom,FB-INT-013,18
2022-10-10,ZA,Ecom,FB-INT-013,0
2022-10-17,ZA,Ecom,FB-INT-013,14
2022-10-24,ZA,Ecom,FB-INT-013,0
2022-10-31,ZA,Ecom,FB-INT-013,0
2022-11-07,ZA,Ecom,FB-INT-013,14
2022-11-14,ZA,Ecom,FB-INT-013,9
2022-11-21,ZA,Ecom,FB-INT-013,0
2022-11-28,ZA,Ecom,FB-INT-013,0
2022-12-05,ZA,Ecom,FB-INT-013,0
2022-12-12,ZA,Ecom,FB-INT-013,0
2022-12-19,ZA,Ecom,FB-INT-013,0
2022-12-26,ZA,Ecom,FB-INT-013,0
